# File: A44.india_state_subregional_income_share.csv
# Title: Subregional income share
# Units: Share
# Source: Same as pop share
# Column types: ccnnnnnnnnnnnnnnnnnnnnnn
# ----------
MZ,resid rural,0.435349466,0.435349466,0.435349466,0.429135587,0.41820259,0.407216557,0.396075169,0.38535174,0.375237877,0.355304778,0.317766006,0.279753995,0.271022158,0.262299675,0.253584987,0.244876537,0.236172768,0.227472117,0.218773023,0.210073918,0.20137323,0.201843193
NL,resid rural,0.474060732,0.474060732,0.474060732,0.475456325,0.400746611,0.334885984,0.276701971,0.225493498,0.180392874,0.157384967,0.149388702,0.151502353,0.150590754,0.149690111,0.151918461,0.154214158,0.156580301,0.159020185,0.16153731,0.164135403,0.166818436,0.169590643
OD,resid rural,0.631716244,0.631716244,0.631716244,0.63157368,0.620948327,0.61038848,0.599822509,0.589218694,0.578396661,0.550286419,0.51347954,0.477402492,0.46353229,0.449236337,0.434494078,0.419281747,0.403571827,0.387332395,0.370526357,0.353110532,0.335034552,0.316239523
PC,resid rural,0.128612641,0.128612641,0.128612641,0.128419488,0.126353321,0.124985844,0.123447789,0.122614619,0.122071517,0.114180875,0.095153002,0.086657497,0.088607595,0.090647482,0.092783505,0.095022624,0.097372488,0.099841521,0.102439024,0.105175292,0.10806175,0.111111111
PB,resid rural,0.539294784,0.539294784,0.539294784,0.539406727,0.522433816,0.505775345,0.489236804,0.472767329,0.456152225,0.423428885,0.375596936,0.32668225,0.312174602,0.297197773,0.281727808,0.265738796,0.249202674,0.232088997,0.214364682,0.195993713,0.17693682,0.171169992
RJ,resid rural,0.604064707,0.604064707,0.604064707,0.604331401,0.59828205,0.592690519,0.587407757,0.582334267,0.577429016,0.574538402,0.566497114,0.558702815,0.55114549,0.538221554,0.525684444,0.513508218,0.501668424,0.490141934,0.478906789,0.462859139,0.447197726,0.431881987
SK,resid rural,0.587369799,0.587369799,0.587369799,0.584315954,0.471112834,0.368932632,0.279245037,0.203581527,0.140832763,0.116404093,0.107856192,0.108144192,0.108433735,0.108724832,0.109017497,0.109311741,0.109607578,0.10990502,0.110204082,0.110504775,0.110807114,0.111111111
TN,resid rural,0.424736284,0.424736284,0.424736284,0.425235147,0.405749496,0.386416731,0.367083783,0.347580181,0.327805249,0.293816195,0.242503788,0.19035271,0.178040251,0.165723971,0.158796056,0.159874608,0.160967912,0.162076271,0.1632,0.16433942,0.165494862,0.166666667
TS,resid rural,0.404232186,0.404232186,0.404232186,0.400706741,0.36740668,0.335869489,0.30566978,0.276603785,0.248257725,0.22157503,0.182507146,0.144414516,0.12911294,0.113522055,0.105338321,0.106126005,0.106925558,0.10773725,0.10856136,0.109398174,0.110247989,0.111111111
TR,resid rural,0.496340758,0.496340758,0.496340758,0.49660242,0.436017993,0.381345652,0.331799723,0.28683529,0.246025966,0.205708351,0.167233466,0.147411648,0.132059591,0.128495732,0.124916431,0.127198462,0.129565423,0.132022145,0.134573832,0.137226101,0.139985016,0.142857143
UP,resid rural,0.593498261,0.593498261,0.593498261,0.593687226,0.585593502,0.577967997,0.570644258,0.563487196,0.556394178,0.530096221,0.493928372,0.458042725,0.440404115,0.4222085,0.403445139,0.38410276,0.364169447,0.343632502,0.322478295,0.300692092,0.278257867,0.255158092
UK,resid rural,0.398997625,0.398997625,0.398997625,0.402687031,0.382041656,0.362965417,0.345398984,0.328853736,0.320880314,0.302168984,0.273055469,0.244675093,0.235851106,0.227305707,0.219003238,0.210909377,0.202990641,0.195213871,0.187545698,0.179951961,0.172397059,0.16484319
WB,resid rural,0.443389289,0.443389289,0.443389289,0.443619906,0.424551326,0.406104308,0.38809394,0.370348858,0.352708139,0.322155333,0.280716731,0.240374347,0.228370624,0.216053239,0.203402978,0.190398479,0.177015967,0.163228947,0.149007849,0.134319618,0.119127237,0.111111111
