# File: A10.EB_trn_SecFuel_mtoe.csv
# Title: Database of fuel consumption across transport sector
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,sector,fuel,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
AN,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP,trn_pass_road_bus,gas,trn_pass_road,gas,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.006529475,0.008234881,0.010564276,0.011668342,0.012619723,0.014397282
AR,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AS,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CG,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL,trn_pass_road_bus,gas,trn_pass_road,gas,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.649852635,0.741819425,0.807642846,0.842819147,0.862063312,0.8948922
DN,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GA,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJ,trn_pass_road_bus,gas,trn_pass_road,gas,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.039019188,0.04747819,0.057397234,0.064219438,0.069638343,0.077629084
HP,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JH,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JK,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KA,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KL,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LD,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,trn_pass_road_bus,gas,trn_pass_road,gas,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.088529403,0.109674066,0.134395225,0.156412616,0.177439547,0.188925963
ML,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZ,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OD,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PB,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJ,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UK,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP,trn_pass_road_bus,gas,trn_pass_road,gas,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.051337927,0.0685875,0.082911703,0.098306974,0.119587182,0.137705302
WB,trn_pass_road_bus,gas,trn_pass_road,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000735834,0.000766656,0.000812106,0.000861414,0.000875757,0.000909216
AP,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.037896224,0.04147944,0.047296117,0.04880209,0.048665233,0.052474942
AR,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.00060829,0.000618037,0.000613351,0.000613241,0.000593114,0.00059681
AS,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.013453723,0.01448491,0.015320288,0.018173322,0.017316856,0.018727743
BR,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.018916734,0.020573755,0.021671441,0.02337148,0.024035921,0.025713564
CG,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.034371925,0.03836453,0.041179065,0.044674847,0.047280443,0.051538264
CH,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.002847009,0.003598572,0.004649597,0.002036642,0.002022851,0.002241098
DD,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000448636,0.000467606,0.000506329,0.000534113,0.000523541,0.000539929
DL,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.00870001,0.008619081,0.008340504,0.008131129,0.007668233,0.007523663
DN,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000280955,0.000304488,0.000288689,0.000322806,0.000600072,0.000643189
GA,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.007431478,0.00807164,0.008555439,0.008952234,0.009501138,0.009821979
GJ,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.05286116,0.055822655,0.059981521,0.062695521,0.062684209,0.066044501
HP,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.005661909,0.00646583,0.013123196,0.014330228,0.014035593,0.015019998
HR,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.029897162,0.032302871,0.035211932,0.039074756,0.040490065,0.046064594
JH,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.010931373,0.011642119,0.012195975,0.011694732,0.010828253,0.011454892
JK,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.021588944,0.024578746,0.025076313,0.026994563,0.026108621,0.027770334
KA,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.142151552,0.151416422,0.15801886,0.167881357,0.170379529,0.179220497
KL,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.092537351,0.094020255,0.093307361,0.093290544,0.090228817,0.090790931
LA,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000440591,0.000501607,0.000511761,0.000550909,0.000532829,0.000566742
LD,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000945,0.0000961,0.0000953,0.0000953,0.0000922,0.0000928
MH,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.089951971,0.096713026,0.105335567,0.114526633,0.119791177,0.120550368
ML,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003574816,0.003730879,0.003890553,0.004449141,0.004371828,0.004537327
MN,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003829013,0.003965588,0.004022756,0.004816007,0.004783181,0.004880362
MP,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.031310856,0.03320999,0.036469211,0.036536371,0.037079222,0.040233012
MZ,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.000924029,0.00098596,0.001026149,0.001067326,0.001050561,0.001077232
NL,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.004939454,0.005504338,0.00543832,0.005654941,0.005122352,0.005191893
OD,trn_pass_road_bus,oil,trn_pass_road,refined liquids,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.020323292,0.022006478,0.023009661,0.023982922,0.024155066,0.025087877
