# File: A44.india_state_Floorspace.csv
# Title:Flrspc
# Units: billion m2
# Column types: ccccnn
# ----------
region,gcam.consumer,nodeInput,building.node.input,year,base.building.size
TN,resid urban,resid urban,resid urban_building,2015,0.175582258
TN,resid urban,resid urban,resid urban_building,2020,0.218273226
TN,resid urban,resid urban,resid urban_building,2025,0.272133871
TN,resid urban,resid urban,resid urban_building,2030,0.338141935
TN,resid urban,resid urban,resid urban_building,2035,0.418203226
TN,resid urban,resid urban,resid urban_building,2040,0.50976129
TN,resid urban,resid urban,resid urban_building,2045,0.61436129
TN,resid urban,resid urban,resid urban_building,2050,0.724883871
TN,resid urban,resid urban,resid urban_building,2055,0.844070968
TN,resid urban,resid urban,resid urban_building,2060,0.969683871
TN,resid urban,resid urban,resid urban_building,2065,1.072616129
TN,resid urban,resid urban,resid urban_building,2070,1.163229032
TN,resid urban,resid urban,resid urban_building,2075,1.2296
TN,resid urban,resid urban,resid urban_building,2080,1.2786
TN,resid urban,resid urban,resid urban_building,2085,1.31913871
TN,resid urban,resid urban,resid urban_building,2090,1.353267742
TN,resid urban,resid urban,resid urban_building,2095,1.377764516
TN,resid urban,resid urban,resid urban_building,2100,1.396648387
TN,comm,comm,comm_building,2015,0.027809581
TN,comm,comm,comm_building,2020,0.038195161
TN,comm,comm,comm_building,2025,0.052202258
TN,comm,comm,comm_building,2030,0.071305161
TN,comm,comm,comm_building,2035,0.095486129
TN,comm,comm,comm_building,2040,0.126773548
TN,comm,comm,comm_building,2045,0.163755161
TN,comm,comm,comm_building,2050,0.206638065
TN,comm,comm,comm_building,2055,0.250244516
TN,comm,comm,comm_building,2060,0.300224516
TN,comm,comm,comm_building,2065,0.352758065
TN,comm,comm,comm_building,2070,0.403906452
TN,comm,comm,comm_building,2075,0.443496774
TN,comm,comm,comm_building,2080,0.471303226
TN,comm,comm,comm_building,2085,0.498319355
TN,comm,comm,comm_building,2090,0.522551613
TN,comm,comm,comm_building,2095,0.543041935
TN,comm,comm,comm_building,2100,0.559835484
TS,resid rural,resid rural,resid rural_building,2015,0.307122903
TS,resid rural,resid rural,resid rural_building,2020,0.341870968
TS,resid rural,resid rural,resid rural_building,2025,0.363151613
TS,resid rural,resid rural,resid rural_building,2030,0.386648387
TS,resid rural,resid rural,resid rural_building,2035,0.409619355
TS,resid rural,resid rural,resid rural_building,2040,0.438270968
TS,resid rural,resid rural,resid rural_building,2045,0.463454839
TS,resid rural,resid rural,resid rural_building,2050,0.488470968
TS,resid rural,resid rural,resid rural_building,2055,0.494483871
TS,resid rural,resid rural,resid rural_building,2060,0.49623871
TS,resid rural,resid rural,resid rural_building,2065,0.509696774
TS,resid rural,resid rural,resid rural_building,2070,0.516206452
TS,resid rural,resid rural,resid rural_building,2075,0.511277419
TS,resid rural,resid rural,resid rural_building,2080,0.496309677
TS,resid rural,resid rural,resid rural_building,2085,0.480258065
TS,resid rural,resid rural,resid rural_building,2090,0.460496774
TS,resid rural,resid rural,resid rural_building,2095,0.438625806
TS,resid rural,resid rural,resid rural_building,2100,0.415854839
TS,resid urban,resid urban,resid urban_building,2015,0.175582258
TS,resid urban,resid urban,resid urban_building,2020,0.218273226
TS,resid urban,resid urban,resid urban_building,2025,0.272133871
TS,resid urban,resid urban,resid urban_building,2030,0.338141935
TS,resid urban,resid urban,resid urban_building,2035,0.418203226
TS,resid urban,resid urban,resid urban_building,2040,0.50976129
TS,resid urban,resid urban,resid urban_building,2045,0.61436129
TS,resid urban,resid urban,resid urban_building,2050,0.724883871
TS,resid urban,resid urban,resid urban_building,2055,0.844070968
TS,resid urban,resid urban,resid urban_building,2060,0.969683871
TS,resid urban,resid urban,resid urban_building,2065,1.072616129
TS,resid urban,resid urban,resid urban_building,2070,1.163229032
TS,resid urban,resid urban,resid urban_building,2075,1.2296
TS,resid urban,resid urban,resid urban_building,2080,1.2786
TS,resid urban,resid urban,resid urban_building,2085,1.31913871
TS,resid urban,resid urban,resid urban_building,2090,1.353267742
TS,resid urban,resid urban,resid urban_building,2095,1.377764516
TS,resid urban,resid urban,resid urban_building,2100,1.396648387
TS,comm,comm,comm_building,2015,0.027809581
TS,comm,comm,comm_building,2020,0.038195161
TS,comm,comm,comm_building,2025,0.052202258
TS,comm,comm,comm_building,2030,0.071305161
TS,comm,comm,comm_building,2035,0.095486129
TS,comm,comm,comm_building,2040,0.126773548
TS,comm,comm,comm_building,2045,0.163755161
TS,comm,comm,comm_building,2050,0.206638065
TS,comm,comm,comm_building,2055,0.250244516
TS,comm,comm,comm_building,2060,0.300224516
TS,comm,comm,comm_building,2065,0.352758065
TS,comm,comm,comm_building,2070,0.403906452
TS,comm,comm,comm_building,2075,0.443496774
TS,comm,comm,comm_building,2080,0.471303226
TS,comm,comm,comm_building,2085,0.498319355
TS,comm,comm,comm_building,2090,0.522551613
TS,comm,comm,comm_building,2095,0.543041935
TS,comm,comm,comm_building,2100,0.559835484
TR,resid rural,resid rural,resid rural_building,2015,0.307122903
TR,resid rural,resid rural,resid rural_building,2020,0.341870968
TR,resid rural,resid rural,resid rural_building,2025,0.363151613
TR,resid rural,resid rural,resid rural_building,2030,0.386648387
TR,resid rural,resid rural,resid rural_building,2035,0.409619355
TR,resid rural,resid rural,resid rural_building,2040,0.438270968
TR,resid rural,resid rural,resid rural_building,2045,0.463454839
TR,resid rural,resid rural,resid rural_building,2050,0.488470968
TR,resid rural,resid rural,resid rural_building,2055,0.494483871
TR,resid rural,resid rural,resid rural_building,2060,0.49623871
TR,resid rural,resid rural,resid rural_building,2065,0.509696774
TR,resid rural,resid rural,resid rural_building,2070,0.516206452
TR,resid rural,resid rural,resid rural_building,2075,0.511277419
TR,resid rural,resid rural,resid rural_building,2080,0.496309677
TR,resid rural,resid rural,resid rural_building,2085,0.480258065
TR,resid rural,resid rural,resid rural_building,2090,0.460496774
TR,resid rural,resid rural,resid rural_building,2095,0.438625806
TR,resid rural,resid rural,resid rural_building,2100,0.415854839
TR,resid urban,resid urban,resid urban_building,2015,0.175582258
TR,resid urban,resid urban,resid urban_building,2020,0.218273226
TR,resid urban,resid urban,resid urban_building,2025,0.272133871
TR,resid urban,resid urban,resid urban_building,2030,0.338141935
TR,resid urban,resid urban,resid urban_building,2035,0.418203226
TR,resid urban,resid urban,resid urban_building,2040,0.50976129
TR,resid urban,resid urban,resid urban_building,2045,0.61436129
TR,resid urban,resid urban,resid urban_building,2050,0.724883871
TR,resid urban,resid urban,resid urban_building,2055,0.844070968
TR,resid urban,resid urban,resid urban_building,2060,0.969683871
TR,resid urban,resid urban,resid urban_building,2065,1.072616129
TR,resid urban,resid urban,resid urban_building,2070,1.163229032
TR,resid urban,resid urban,resid urban_building,2075,1.2296
TR,resid urban,resid urban,resid urban_building,2080,1.2786
TR,resid urban,resid urban,resid urban_building,2085,1.31913871
TR,resid urban,resid urban,resid urban_building,2090,1.353267742
TR,resid urban,resid urban,resid urban_building,2095,1.377764516
TR,resid urban,resid urban,resid urban_building,2100,1.396648387
TR,comm,comm,comm_building,2015,0.027809581
TR,comm,comm,comm_building,2020,0.038195161
TR,comm,comm,comm_building,2025,0.052202258
TR,comm,comm,comm_building,2030,0.071305161
TR,comm,comm,comm_building,2035,0.095486129
TR,comm,comm,comm_building,2040,0.126773548
TR,comm,comm,comm_building,2045,0.163755161
TR,comm,comm,comm_building,2050,0.206638065
TR,comm,comm,comm_building,2055,0.250244516
TR,comm,comm,comm_building,2060,0.300224516
TR,comm,comm,comm_building,2065,0.352758065
TR,comm,comm,comm_building,2070,0.403906452
TR,comm,comm,comm_building,2075,0.443496774
TR,comm,comm,comm_building,2080,0.471303226
TR,comm,comm,comm_building,2085,0.498319355
TR,comm,comm,comm_building,2090,0.522551613
TR,comm,comm,comm_building,2095,0.543041935
TR,comm,comm,comm_building,2100,0.559835484
UP,resid rural,resid rural,resid rural_building,2015,0.307122903
UP,resid rural,resid rural,resid rural_building,2020,0.341870968
UP,resid rural,resid rural,resid rural_building,2025,0.363151613
UP,resid rural,resid rural,resid rural_building,2030,0.386648387
UP,resid rural,resid rural,resid rural_building,2035,0.409619355
UP,resid rural,resid rural,resid rural_building,2040,0.438270968
UP,resid rural,resid rural,resid rural_building,2045,0.463454839
UP,resid rural,resid rural,resid rural_building,2050,0.488470968
UP,resid rural,resid rural,resid rural_building,2055,0.494483871
UP,resid rural,resid rural,resid rural_building,2060,0.49623871
UP,resid rural,resid rural,resid rural_building,2065,0.509696774
UP,resid rural,resid rural,resid rural_building,2070,0.516206452
UP,resid rural,resid rural,resid rural_building,2075,0.511277419
UP,resid rural,resid rural,resid rural_building,2080,0.496309677
UP,resid rural,resid rural,resid rural_building,2085,0.480258065
UP,resid rural,resid rural,resid rural_building,2090,0.460496774
UP,resid rural,resid rural,resid rural_building,2095,0.438625806
UP,resid rural,resid rural,resid rural_building,2100,0.415854839
UP,resid urban,resid urban,resid urban_building,2015,0.175582258
UP,resid urban,resid urban,resid urban_building,2020,0.218273226
UP,resid urban,resid urban,resid urban_building,2025,0.272133871
UP,resid urban,resid urban,resid urban_building,2030,0.338141935
UP,resid urban,resid urban,resid urban_building,2035,0.418203226
UP,resid urban,resid urban,resid urban_building,2040,0.50976129
UP,resid urban,resid urban,resid urban_building,2045,0.61436129
UP,resid urban,resid urban,resid urban_building,2050,0.724883871
UP,resid urban,resid urban,resid urban_building,2055,0.844070968
UP,resid urban,resid urban,resid urban_building,2060,0.969683871
UP,resid urban,resid urban,resid urban_building,2065,1.072616129
UP,resid urban,resid urban,resid urban_building,2070,1.163229032
UP,resid urban,resid urban,resid urban_building,2075,1.2296
UP,resid urban,resid urban,resid urban_building,2080,1.2786
UP,resid urban,resid urban,resid urban_building,2085,1.31913871
UP,resid urban,resid urban,resid urban_building,2090,1.353267742
UP,resid urban,resid urban,resid urban_building,2095,1.377764516
UP,resid urban,resid urban,resid urban_building,2100,1.396648387
UP,comm,comm,comm_building,2015,0.027809581
UP,comm,comm,comm_building,2020,0.038195161
UP,comm,comm,comm_building,2025,0.052202258
UP,comm,comm,comm_building,2030,0.071305161
UP,comm,comm,comm_building,2035,0.095486129
UP,comm,comm,comm_building,2040,0.126773548
UP,comm,comm,comm_building,2045,0.163755161
UP,comm,comm,comm_building,2050,0.206638065
UP,comm,comm,comm_building,2055,0.250244516
UP,comm,comm,comm_building,2060,0.300224516
UP,comm,comm,comm_building,2065,0.352758065
UP,comm,comm,comm_building,2070,0.403906452
UP,comm,comm,comm_building,2075,0.443496774
UP,comm,comm,comm_building,2080,0.471303226
UP,comm,comm,comm_building,2085,0.498319355
UP,comm,comm,comm_building,2090,0.522551613
UP,comm,comm,comm_building,2095,0.543041935
UP,comm,comm,comm_building,2100,0.559835484
UK,resid rural,resid rural,resid rural_building,2015,0.307122903
UK,resid rural,resid rural,resid rural_building,2020,0.341870968
UK,resid rural,resid rural,resid rural_building,2025,0.363151613
UK,resid rural,resid rural,resid rural_building,2030,0.386648387
UK,resid rural,resid rural,resid rural_building,2035,0.409619355
UK,resid rural,resid rural,resid rural_building,2040,0.438270968
UK,resid rural,resid rural,resid rural_building,2045,0.463454839
UK,resid rural,resid rural,resid rural_building,2050,0.488470968
UK,resid rural,resid rural,resid rural_building,2055,0.494483871
UK,resid rural,resid rural,resid rural_building,2060,0.49623871
UK,resid rural,resid rural,resid rural_building,2065,0.509696774
UK,resid rural,resid rural,resid rural_building,2070,0.516206452
UK,resid rural,resid rural,resid rural_building,2075,0.511277419
UK,resid rural,resid rural,resid rural_building,2080,0.496309677
UK,resid rural,resid rural,resid rural_building,2085,0.480258065
UK,resid rural,resid rural,resid rural_building,2090,0.460496774
UK,resid rural,resid rural,resid rural_building,2095,0.438625806
UK,resid rural,resid rural,resid rural_building,2100,0.415854839
UK,resid urban,resid urban,resid urban_building,2015,0.175582258
UK,resid urban,resid urban,resid urban_building,2020,0.218273226
UK,resid urban,resid urban,resid urban_building,2025,0.272133871
UK,resid urban,resid urban,resid urban_building,2030,0.338141935
UK,resid urban,resid urban,resid urban_building,2035,0.418203226
UK,resid urban,resid urban,resid urban_building,2040,0.50976129
UK,resid urban,resid urban,resid urban_building,2045,0.61436129
UK,resid urban,resid urban,resid urban_building,2050,0.724883871
UK,resid urban,resid urban,resid urban_building,2055,0.844070968
UK,resid urban,resid urban,resid urban_building,2060,0.969683871
UK,resid urban,resid urban,resid urban_building,2065,1.072616129
UK,resid urban,resid urban,resid urban_building,2070,1.163229032
UK,resid urban,resid urban,resid urban_building,2075,1.2296
UK,resid urban,resid urban,resid urban_building,2080,1.2786
UK,resid urban,resid urban,resid urban_building,2085,1.31913871
UK,resid urban,resid urban,resid urban_building,2090,1.353267742
UK,resid urban,resid urban,resid urban_building,2095,1.377764516
UK,resid urban,resid urban,resid urban_building,2100,1.396648387
UK,comm,comm,comm_building,2015,0.027809581
UK,comm,comm,comm_building,2020,0.038195161
UK,comm,comm,comm_building,2025,0.052202258
UK,comm,comm,comm_building,2030,0.071305161
UK,comm,comm,comm_building,2035,0.095486129
UK,comm,comm,comm_building,2040,0.126773548
UK,comm,comm,comm_building,2045,0.163755161
UK,comm,comm,comm_building,2050,0.206638065
UK,comm,comm,comm_building,2055,0.250244516
UK,comm,comm,comm_building,2060,0.300224516
UK,comm,comm,comm_building,2065,0.352758065
UK,comm,comm,comm_building,2070,0.403906452
UK,comm,comm,comm_building,2075,0.443496774
UK,comm,comm,comm_building,2080,0.471303226
UK,comm,comm,comm_building,2085,0.498319355
UK,comm,comm,comm_building,2090,0.522551613
UK,comm,comm,comm_building,2095,0.543041935
UK,comm,comm,comm_building,2100,0.559835484
WB,resid rural,resid rural,resid rural_building,2015,0.307122903
WB,resid rural,resid rural,resid rural_building,2020,0.341870968
WB,resid rural,resid rural,resid rural_building,2025,0.363151613
WB,resid rural,resid rural,resid rural_building,2030,0.386648387
WB,resid rural,resid rural,resid rural_building,2035,0.409619355
WB,resid rural,resid rural,resid rural_building,2040,0.438270968
WB,resid rural,resid rural,resid rural_building,2045,0.463454839
WB,resid rural,resid rural,resid rural_building,2050,0.488470968
WB,resid rural,resid rural,resid rural_building,2055,0.494483871
WB,resid rural,resid rural,resid rural_building,2060,0.49623871
WB,resid rural,resid rural,resid rural_building,2065,0.509696774
WB,resid rural,resid rural,resid rural_building,2070,0.516206452
WB,resid rural,resid rural,resid rural_building,2075,0.511277419
WB,resid rural,resid rural,resid rural_building,2080,0.496309677
WB,resid rural,resid rural,resid rural_building,2085,0.480258065
WB,resid rural,resid rural,resid rural_building,2090,0.460496774
WB,resid rural,resid rural,resid rural_building,2095,0.438625806
WB,resid rural,resid rural,resid rural_building,2100,0.415854839
WB,resid urban,resid urban,resid urban_building,2015,0.175582258
WB,resid urban,resid urban,resid urban_building,2020,0.218273226
WB,resid urban,resid urban,resid urban_building,2025,0.272133871
WB,resid urban,resid urban,resid urban_building,2030,0.338141935
WB,resid urban,resid urban,resid urban_building,2035,0.418203226
WB,resid urban,resid urban,resid urban_building,2040,0.50976129
WB,resid urban,resid urban,resid urban_building,2045,0.61436129
WB,resid urban,resid urban,resid urban_building,2050,0.724883871
WB,resid urban,resid urban,resid urban_building,2055,0.844070968
WB,resid urban,resid urban,resid urban_building,2060,0.969683871
WB,resid urban,resid urban,resid urban_building,2065,1.072616129
WB,resid urban,resid urban,resid urban_building,2070,1.163229032
WB,resid urban,resid urban,resid urban_building,2075,1.2296
WB,resid urban,resid urban,resid urban_building,2080,1.2786
WB,resid urban,resid urban,resid urban_building,2085,1.31913871
WB,resid urban,resid urban,resid urban_building,2090,1.353267742
WB,resid urban,resid urban,resid urban_building,2095,1.377764516
WB,resid urban,resid urban,resid urban_building,2100,1.396648387
WB,comm,comm,comm_building,2015,0.027809581
WB,comm,comm,comm_building,2020,0.038195161
WB,comm,comm,comm_building,2025,0.052202258
WB,comm,comm,comm_building,2030,0.071305161
WB,comm,comm,comm_building,2035,0.095486129
WB,comm,comm,comm_building,2040,0.126773548
WB,comm,comm,comm_building,2045,0.163755161
WB,comm,comm,comm_building,2050,0.206638065
WB,comm,comm,comm_building,2055,0.250244516
WB,comm,comm,comm_building,2060,0.300224516
WB,comm,comm,comm_building,2065,0.352758065
WB,comm,comm,comm_building,2070,0.403906452
WB,comm,comm,comm_building,2075,0.443496774
WB,comm,comm,comm_building,2080,0.471303226
WB,comm,comm,comm_building,2085,0.498319355
WB,comm,comm,comm_building,2090,0.522551613
WB,comm,comm,comm_building,2095,0.543041935
WB,comm,comm,comm_building,2100,0.559835484
LD,resid rural,resid rural,resid rural_building,2015,0.307122903
LD,resid rural,resid rural,resid rural_building,2020,0.341870968
LD,resid rural,resid rural,resid rural_building,2025,0.363151613
LD,resid rural,resid rural,resid rural_building,2030,0.386648387
LD,resid rural,resid rural,resid rural_building,2035,0.409619355
LD,resid rural,resid rural,resid rural_building,2040,0.438270968
LD,resid rural,resid rural,resid rural_building,2045,0.463454839
LD,resid rural,resid rural,resid rural_building,2050,0.488470968
LD,resid rural,resid rural,resid rural_building,2055,0.494483871
LD,resid rural,resid rural,resid rural_building,2060,0.49623871
LD,resid rural,resid rural,resid rural_building,2065,0.509696774
LD,resid rural,resid rural,resid rural_building,2070,0.516206452
LD,resid rural,resid rural,resid rural_building,2075,0.511277419
LD,resid rural,resid rural,resid rural_building,2080,0.496309677
LD,resid rural,resid rural,resid rural_building,2085,0.480258065
LD,resid rural,resid rural,resid rural_building,2090,0.460496774
LD,resid rural,resid rural,resid rural_building,2095,0.438625806
LD,resid rural,resid rural,resid rural_building,2100,0.415854839
LD,resid urban,resid urban,resid urban_building,2015,0.175582258
LD,resid urban,resid urban,resid urban_building,2020,0.218273226
LD,resid urban,resid urban,resid urban_building,2025,0.272133871
LD,resid urban,resid urban,resid urban_building,2030,0.338141935
LD,resid urban,resid urban,resid urban_building,2035,0.418203226
LD,resid urban,resid urban,resid urban_building,2040,0.50976129
LD,resid urban,resid urban,resid urban_building,2045,0.61436129
LD,resid urban,resid urban,resid urban_building,2050,0.724883871
LD,resid urban,resid urban,resid urban_building,2055,0.844070968
LD,resid urban,resid urban,resid urban_building,2060,0.969683871
LD,resid urban,resid urban,resid urban_building,2065,1.072616129
LD,resid urban,resid urban,resid urban_building,2070,1.163229032
LD,resid urban,resid urban,resid urban_building,2075,1.2296
LD,resid urban,resid urban,resid urban_building,2080,1.2786
LD,resid urban,resid urban,resid urban_building,2085,1.31913871
LD,resid urban,resid urban,resid urban_building,2090,1.353267742
LD,resid urban,resid urban,resid urban_building,2095,1.377764516
LD,resid urban,resid urban,resid urban_building,2100,1.396648387
LD,comm,comm,comm_building,2015,0.027809581
LD,comm,comm,comm_building,2020,0.038195161
LD,comm,comm,comm_building,2025,0.052202258
LD,comm,comm,comm_building,2030,0.071305161
LD,comm,comm,comm_building,2035,0.095486129
LD,comm,comm,comm_building,2040,0.126773548
LD,comm,comm,comm_building,2045,0.163755161
LD,comm,comm,comm_building,2050,0.206638065
LD,comm,comm,comm_building,2055,0.250244516
LD,comm,comm,comm_building,2060,0.300224516
LD,comm,comm,comm_building,2065,0.352758065
LD,comm,comm,comm_building,2070,0.403906452
LD,comm,comm,comm_building,2075,0.443496774
LD,comm,comm,comm_building,2080,0.471303226
LD,comm,comm,comm_building,2085,0.498319355
LD,comm,comm,comm_building,2090,0.522551613
LD,comm,comm,comm_building,2095,0.543041935
LD,comm,comm,comm_building,2100,0.559835484
PC,resid rural,resid rural,resid rural_building,2015,0.307122903
PC,resid rural,resid rural,resid rural_building,2020,0.341870968
PC,resid rural,resid rural,resid rural_building,2025,0.363151613
PC,resid rural,resid rural,resid rural_building,2030,0.386648387
PC,resid rural,resid rural,resid rural_building,2035,0.409619355
PC,resid rural,resid rural,resid rural_building,2040,0.438270968
PC,resid rural,resid rural,resid rural_building,2045,0.463454839
PC,resid rural,resid rural,resid rural_building,2050,0.488470968
PC,resid rural,resid rural,resid rural_building,2055,0.494483871
PC,resid rural,resid rural,resid rural_building,2060,0.49623871
PC,resid rural,resid rural,resid rural_building,2065,0.509696774
PC,resid rural,resid rural,resid rural_building,2070,0.516206452
PC,resid rural,resid rural,resid rural_building,2075,0.511277419
PC,resid rural,resid rural,resid rural_building,2080,0.496309677
PC,resid rural,resid rural,resid rural_building,2085,0.480258065
PC,resid rural,resid rural,resid rural_building,2090,0.460496774
PC,resid rural,resid rural,resid rural_building,2095,0.438625806
PC,resid rural,resid rural,resid rural_building,2100,0.415854839
PC,resid urban,resid urban,resid urban_building,2015,0.175582258
PC,resid urban,resid urban,resid urban_building,2020,0.218273226
PC,resid urban,resid urban,resid urban_building,2025,0.272133871
PC,resid urban,resid urban,resid urban_building,2030,0.338141935
PC,resid urban,resid urban,resid urban_building,2035,0.418203226
PC,resid urban,resid urban,resid urban_building,2040,0.50976129
PC,resid urban,resid urban,resid urban_building,2045,0.61436129
PC,resid urban,resid urban,resid urban_building,2050,0.724883871
PC,resid urban,resid urban,resid urban_building,2055,0.844070968
PC,resid urban,resid urban,resid urban_building,2060,0.969683871
PC,resid urban,resid urban,resid urban_building,2065,1.072616129
PC,resid urban,resid urban,resid urban_building,2070,1.163229032
PC,resid urban,resid urban,resid urban_building,2075,1.2296
PC,resid urban,resid urban,resid urban_building,2080,1.2786
PC,resid urban,resid urban,resid urban_building,2085,1.31913871
PC,resid urban,resid urban,resid urban_building,2090,1.353267742
PC,resid urban,resid urban,resid urban_building,2095,1.377764516
PC,resid urban,resid urban,resid urban_building,2100,1.396648387
PC,comm,comm,comm_building,2015,0.027809581
PC,comm,comm,comm_building,2020,0.038195161
PC,comm,comm,comm_building,2025,0.052202258
PC,comm,comm,comm_building,2030,0.071305161
PC,comm,comm,comm_building,2035,0.095486129
PC,comm,comm,comm_building,2040,0.126773548
PC,comm,comm,comm_building,2045,0.163755161
PC,comm,comm,comm_building,2050,0.206638065
PC,comm,comm,comm_building,2055,0.250244516
PC,comm,comm,comm_building,2060,0.300224516
PC,comm,comm,comm_building,2065,0.352758065
PC,comm,comm,comm_building,2070,0.403906452
PC,comm,comm,comm_building,2075,0.443496774
PC,comm,comm,comm_building,2080,0.471303226
PC,comm,comm,comm_building,2085,0.498319355
PC,comm,comm,comm_building,2090,0.522551613
PC,comm,comm,comm_building,2095,0.543041935
PC,comm,comm,comm_building,2100,0.559835484
LA,resid rural,resid rural,resid rural_building,2015,0.307122903
LA,resid rural,resid rural,resid rural_building,2020,0.341870968
LA,resid rural,resid rural,resid rural_building,2025,0.363151613
LA,resid rural,resid rural,resid rural_building,2030,0.386648387
LA,resid rural,resid rural,resid rural_building,2035,0.409619355
LA,resid rural,resid rural,resid rural_building,2040,0.438270968
LA,resid rural,resid rural,resid rural_building,2045,0.463454839
LA,resid rural,resid rural,resid rural_building,2050,0.488470968
LA,resid rural,resid rural,resid rural_building,2055,0.494483871
LA,resid rural,resid rural,resid rural_building,2060,0.49623871
LA,resid rural,resid rural,resid rural_building,2065,0.509696774
LA,resid rural,resid rural,resid rural_building,2070,0.516206452
LA,resid rural,resid rural,resid rural_building,2075,0.511277419
LA,resid rural,resid rural,resid rural_building,2080,0.496309677
LA,resid rural,resid rural,resid rural_building,2085,0.480258065
LA,resid rural,resid rural,resid rural_building,2090,0.460496774
LA,resid rural,resid rural,resid rural_building,2095,0.438625806
LA,resid rural,resid rural,resid rural_building,2100,0.415854839
LA,resid urban,resid urban,resid urban_building,2015,0.175582258
LA,resid urban,resid urban,resid urban_building,2020,0.218273226
LA,resid urban,resid urban,resid urban_building,2025,0.272133871
LA,resid urban,resid urban,resid urban_building,2030,0.338141935
LA,resid urban,resid urban,resid urban_building,2035,0.418203226
LA,resid urban,resid urban,resid urban_building,2040,0.50976129
LA,resid urban,resid urban,resid urban_building,2045,0.61436129
LA,resid urban,resid urban,resid urban_building,2050,0.724883871
LA,resid urban,resid urban,resid urban_building,2055,0.844070968
LA,resid urban,resid urban,resid urban_building,2060,0.969683871
LA,resid urban,resid urban,resid urban_building,2065,1.072616129
LA,resid urban,resid urban,resid urban_building,2070,1.163229032
LA,resid urban,resid urban,resid urban_building,2075,1.2296
LA,resid urban,resid urban,resid urban_building,2080,1.2786
LA,resid urban,resid urban,resid urban_building,2085,1.31913871
LA,resid urban,resid urban,resid urban_building,2090,1.353267742
LA,resid urban,resid urban,resid urban_building,2095,1.377764516
LA,resid urban,resid urban,resid urban_building,2100,1.396648387
LA,comm,comm,comm_building,2015,0.027809581
LA,comm,comm,comm_building,2020,0.038195161
LA,comm,comm,comm_building,2025,0.052202258
LA,comm,comm,comm_building,2030,0.071305161
LA,comm,comm,comm_building,2035,0.095486129
LA,comm,comm,comm_building,2040,0.126773548
LA,comm,comm,comm_building,2045,0.163755161
LA,comm,comm,comm_building,2050,0.206638065
LA,comm,comm,comm_building,2055,0.250244516
LA,comm,comm,comm_building,2060,0.300224516
LA,comm,comm,comm_building,2065,0.352758065
LA,comm,comm,comm_building,2070,0.403906452
LA,comm,comm,comm_building,2075,0.443496774
LA,comm,comm,comm_building,2080,0.471303226
LA,comm,comm,comm_building,2085,0.498319355
LA,comm,comm,comm_building,2090,0.522551613
LA,comm,comm,comm_building,2095,0.543041935
LA,comm,comm,comm_building,2100,0.559835484
