INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
IndiaIndTechInterp_new,,,,,,,,
,,,,,,,,
region,supplysector,subsector,apply.to,from.year,to.year,from.value,to-value,interpolation.function
UP,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
WB,Other Industries_enuse,gas,share-weight,2045,2100,0,0,fixed
AN,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
AP,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
AR,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
AS,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
BR,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
CG,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
CH,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
DD,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
DL,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
DN,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
GA,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
GJ,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
HP,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
HR,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
JH,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
JK,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
KA,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
KL,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
LA,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
LD,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
MH,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
ML,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
MN,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
MP,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
MZ,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
NL,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
OD,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
PB,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
PC,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
RJ,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
SK,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
TN,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
TR,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
TS,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
UK,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
UP,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
WB,Other Industries_enuse,refined liquids,share-weight,2030,2050,1,0.0001,linear
AN,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AP,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AR,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AS,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
BR,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CG,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CH,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DD,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DL,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DN,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GA,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GJ,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HP,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HR,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JH,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JK,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KA,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KL,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LA,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LD,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MH,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
ML,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MN,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MP,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MZ,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
NL,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
OD,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PB,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PC,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
RJ,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
SK,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TN,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TR,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TS,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UK,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UP,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
WB,Other Industries_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AN,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
AP,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
AR,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
AS,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
BR,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
CG,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
CH,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
DD,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
DL,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
DN,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
GA,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
GJ,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
HP,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
HR,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
JH,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
JK,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
KA,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
KL,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
LA,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
LD,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
MH,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
ML,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
MN,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
MP,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
MZ,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
NL,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
OD,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
PB,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
PC,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
RJ,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
SK,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
TN,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
TR,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
TS,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
UK,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
UP,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
WB,Paper and Pulp_enuse,coal,share-weight,2030,2050,0.493,0.0001,linear
AN,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
AP,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
AR,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
AS,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
BR,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
CG,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
CH,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
DD,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
DL,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
DN,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
GA,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
GJ,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
HP,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
HR,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
JH,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
JK,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
KA,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
KL,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
LA,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
LD,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
MH,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
ML,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
MN,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
MP,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
MZ,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
NL,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
OD,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
PB,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
PC,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
RJ,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
SK,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
TN,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
TR,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
TS,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
UK,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
UP,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
WB,Paper and Pulp_enuse,coal,share-weight,2045,2100,0,0,fixed
AN,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
AP,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
AR,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
AS,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
BR,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
CG,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
CH,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
DD,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
DL,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
DN,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
GA,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
GJ,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
HP,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
HR,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
JH,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
JK,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
KA,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
KL,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
LA,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
LD,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
MH,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
ML,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
MN,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
MP,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
MZ,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
NL,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
OD,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
PB,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
PC,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
RJ,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
SK,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
TN,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
TR,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
TS,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
UK,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
UP,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
WB,Paper and Pulp_enuse,gas,share-weight,2030,2050,0,0,linear
AN,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
AP,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
AR,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
AS,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
BR,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
CG,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
CH,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
DD,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
DL,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
DN,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
GA,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
GJ,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
HP,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
HR,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
JH,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
JK,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
KA,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
KL,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
LA,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
LD,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
MH,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
ML,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
MN,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
MP,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
MZ,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
NL,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
OD,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
PB,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
PC,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
RJ,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
SK,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
TN,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
TR,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
TS,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
UK,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
UP,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
WB,Paper and Pulp_enuse,gas,share-weight,2045,2100,0,0,fixed
AN,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
AP,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
AR,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
AS,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
BR,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
CG,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
CH,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
DD,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
DL,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
DN,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
GA,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
GJ,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
HP,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
HR,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
JH,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
JK,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
KA,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
KL,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
LA,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
LD,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
MH,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
ML,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
MN,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
MP,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
MZ,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
NL,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
OD,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
PB,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
PC,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
RJ,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
SK,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
TN,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
TR,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
TS,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
UK,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
UP,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
WB,Paper and Pulp_enuse,refined liquids,share-weight,2030,2050,0.115,0.0001,linear
AN,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AP,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AR,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AS,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
BR,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CG,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
CH,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DD,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DL,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
DN,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GA,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
GJ,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HP,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
HR,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JH,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
JK,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KA,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
KL,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LA,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
LD,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MH,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
ML,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MN,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MP,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
MZ,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
NL,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
OD,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PB,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
PC,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
RJ,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
SK,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TN,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TR,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
TS,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UK,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
UP,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
WB,Paper and Pulp_enuse,refined liquids,share-weight,2045,2100,0,0,fixed
AN,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
AP,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
AR,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
AS,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
BR,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
CG,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
CH,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
DD,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
DL,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
DN,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
GA,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
GJ,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
HP,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
HR,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
JH,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
JK,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
KA,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
KL,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
LA,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
LD,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
MH,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
ML,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
MN,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
MP,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
MZ,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
NL,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
OD,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
PB,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
PC,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
RJ,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
SK,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
TN,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
TR,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
TS,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
UK,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
UP,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
WB,Chem_Fert_fsuse,coal,share-weight,2030,2050,0,0,linear
AN,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
AP,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
AR,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
AS,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
BR,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
CG,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
CH,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
DD,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
DL,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
DN,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
GA,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
GJ,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
HP,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
HR,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
JH,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
JK,Chem_Fert_fsuse,coal,share-weight,2045,2100,0,0,fixed
