INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechCost,,,,,,
,,,,,,
Region,sector.name,subsector.name,technology,year,minicam.non.energy.input,input.cost
TN,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1417.175028
TR,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1470.978721
TS,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1470.978721
UK,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1343.43651
UP,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1549.411391
WB,Other Industries_enuse,refined liquids,refined liquids,2035,non-energy,1470.978721
AN,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
AP,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
AR,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
AS,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
BR,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
CG,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
CH,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
DD,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
DL,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
DN,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
GA,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
GJ,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3683.557129
HP,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
HR,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
JH,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
JK,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
KA,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
KL,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
LA,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
LD,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
MH,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
ML,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
MN,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
MP,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
MZ,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
NL,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
OD,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,4340.630525
PB,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
PC,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
RJ,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
SK,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
TN,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3546.495781
TR,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
TS,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
UK,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3362.149485
UP,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3877.086687
WB,Other Industries_enuse,refined liquids,refined liquids cogen,2035,non-energy,3681.005013
AN,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
AP,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
AR,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
AS,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
BR,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
CG,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
CH,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
DD,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
DL,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
DN,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
GA,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
GJ,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5080.464004
HP,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
HR,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
JH,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
JK,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
KA,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
KL,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
LA,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
LD,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
MH,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
ML,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
MN,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
MP,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
MZ,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
NL,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
OD,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5074.341391
PB,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
PC,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
RJ,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
SK,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
TN,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5269.157265
TR,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
TS,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
UK,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5093.626549
UP,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5269.7049
WB,Paper and Pulp,Paper and Pulp,Paper and Pulp,2035,non-energy,5179.264927
AN,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
AP,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
AR,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
AS,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
BR,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
CG,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
CH,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
DD,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
DL,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
DN,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
GA,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
GJ,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,570.0817437
HP,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
HR,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
JH,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
JK,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
KA,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
KL,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
LA,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
LD,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
MH,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
ML,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
MN,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
MP,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
MZ,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
NL,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
OD,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,571.2717173
PB,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
PC,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
RJ,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
SK,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
TN,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,580.2713955
TR,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
TS,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
UK,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,570.474876
UP,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,587.6385813
WB,Paper and Pulp_enuse,biomass,biomass,2035,non-energy,584.4979707
AN,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
AP,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
AR,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
AS,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
BR,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
CG,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
CH,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
DD,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
DL,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
DN,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
GA,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
GJ,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1429.151114
HP,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
HR,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
JH,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
JK,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
KA,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
KL,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
LA,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
LD,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
MH,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
ML,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
MN,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
MP,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
MZ,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
NL,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
OD,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1432.126048
PB,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
PC,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
RJ,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
SK,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
TN,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1454.625244
TR,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
TS,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
UK,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1430.133945
UP,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1473.043208
WB,Paper and Pulp_enuse,biomass,biomass cogen,2035,non-energy,1465.191682
AN,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
AP,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
AR,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
AS,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
BR,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.0609306
CG,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
CH,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
DD,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
DL,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
DN,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
GA,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
GJ,Paper and Pulp_enuse,coal,coal,2035,non-energy,575.2907006
HP,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
HR,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
JH,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.0609306
JK,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
KA,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
KL,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
LA,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
LD,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
MH,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
ML,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
MN,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
MP,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2714406
MZ,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
NL,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
OD,Paper and Pulp_enuse,coal,coal,2035,non-energy,574.8923412
PB,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
PC,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
RJ,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.8836006
SK,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.0609306
TN,Paper and Pulp_enuse,coal,coal,2035,non-energy,588.4184611
TR,Paper and Pulp_enuse,coal,coal,2035,non-energy,594.7441606
TS,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.2820206
UK,Paper and Pulp_enuse,coal,coal,2035,non-energy,582.0403296
UP,Paper and Pulp_enuse,coal,coal,2035,non-energy,600.1773987
WB,Paper and Pulp_enuse,coal,coal,2035,non-energy,595.0609306
AN,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
AP,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
AR,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
AS,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
BR,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.624167
CG,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
CH,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
DD,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
DL,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
DN,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
GA,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
GJ,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1439.882827
HP,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
HR,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
JH,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.624167
JK,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
KA,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
KL,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
LA,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
LD,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
MH,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
ML,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
MN,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
MP,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.834677
MZ,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
NL,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
OD,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1439.202693
PB,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
PC,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
RJ,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.446837
SK,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.624167
TN,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1472.686358
TR,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.307397
TS,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.845257
UK,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1457.338659
UP,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1502.681332
WB,Paper and Pulp_enuse,coal,coal cogen,2035,non-energy,1489.624167
AN,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,660.332484
AP,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,660.573484
AR,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,664.483984
AS,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,657.855984
BR,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,657.868584
CG,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,660.696484
CH,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,660.325784
DD,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,660.312484
DL,Paper and Pulp_enuse,electricity,electricity,2035,non-energy,656.871784
