INPUT_TABLE,,,,,,,,,
Variable ID,,,,,,,,,
IndiaBldTechInterp_new,,,,,,,,,
,,,,,,,,,
region,supplysector,subsector,technology,apply.to,from.year,to.year,from.value,to-value,interpolation.function
MP,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
MZ,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
NL,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
OD,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
PB,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
RJ,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
SK,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
TN,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
TR,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
TS,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
UK,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
UP,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
WB,resid urban apploth,biomass,biomass-based app,share-weight,2010,2100,0.1,0.1,fixed
AN,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AP,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AR,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AS,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
BR,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
CG,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
CH,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DD,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DL,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DN,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
GA,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
GJ,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
HP,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
HR,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
JH,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
JK,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
KA,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
KL,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
LA,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
LD,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MH,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
ML,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MN,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MP,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MZ,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
NL,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
OD,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
PB,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
RJ,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
SK,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TN,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TR,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TS,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
UK,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
UP,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
WB,resid rural cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AN,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AP,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AR,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AS,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
BR,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
CG,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
CH,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DD,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DL,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
DN,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
GA,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
GJ,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
HP,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
HR,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
JH,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
JK,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
KA,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
KL,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
LA,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
LD,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MH,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
ML,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MN,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MP,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
MZ,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
NL,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
OD,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
PB,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
RJ,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
SK,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TN,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TR,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
TS,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
UK,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
UP,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
WB,resid urban cooking,coal,coal,share-weight,2010,2100,1,1,fixed
AN,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
AP,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
AR,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
AS,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
BR,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
CG,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
CH,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
DD,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
DL,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
DN,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
GA,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
GJ,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
HP,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
HR,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
JH,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
JK,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
KA,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
KL,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
LA,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
LD,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
MH,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
ML,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
MN,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
MP,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
MZ,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
NL,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
OD,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
PB,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
RJ,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
SK,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
TN,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
TR,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
TS,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
UK,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
UP,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
WB,comm others,coal,coal based others,share-weight,2010,2100,1,1,fixed
AN,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AP,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AR,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AS,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
BR,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
CG,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
CH,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DD,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DL,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DN,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
GA,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
GJ,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
HP,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
HR,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
JH,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
JK,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
KA,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
KL,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
LA,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
LD,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MH,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
ML,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MN,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MP,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MZ,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
NL,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
OD,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
PB,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
RJ,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
SK,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TN,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TR,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TS,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
UK,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
UP,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
WB,resid rural space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AN,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AP,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AR,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AS,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
BR,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
CG,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
CH,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DD,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DL,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
DN,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
GA,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
GJ,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
HP,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
HR,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
JH,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
JK,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
KA,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
KL,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
LA,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
LD,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MH,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
ML,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MN,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MP,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
MZ,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
NL,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
OD,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
PB,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
RJ,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
SK,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TN,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TR,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
TS,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
UK,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
UP,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
WB,resid urban space heating,coal,coal burners,share-weight,2010,2100,1,1,fixed
AN,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AP,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AR,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AS,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
BR,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
CG,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
CH,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DD,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DL,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DN,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
GA,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
GJ,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
HP,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
HR,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
JH,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
JK,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
KA,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
KL,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
LA,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
LD,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
MH,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
ML,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
MN,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
MP,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
MZ,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
NL,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
OD,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
PB,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
RJ,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
SK,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
TN,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
TR,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
TS,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
UK,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
UP,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
WB,resid rural apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AN,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AP,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AR,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
AS,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
BR,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
CG,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
CH,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DD,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DL,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
DN,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
GA,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
GJ,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
HP,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
HR,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
JH,resid urban apploth,coal,Coal-based app,share-weight,2010,2100,1,1,fixed
