INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
IndiaIndusSharewt,,,,,,,,
,,,,,,,,
region,supplysector,subsector,apply.to,from.year,to.year,from.value,to-value,interpolation.function
MP,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
MZ,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
NL,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
OD,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
PB,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
PC,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
RJ,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
SK,resid urban cooking,gas,share-weight,2095,2100,0.5,0.5,fixed
TN,resid urban cooking,gas,share-weight,2095,2100,1,1,fixed
TR,resid urban cooking,gas,share-weight,2095,2100,0.1,0.1,fixed
TS,resid urban cooking,gas,share-weight,2095,2100,1,1,fixed
UK,resid urban cooking,gas,share-weight,2095,2100,0.1,0.1,fixed
UP,resid urban cooking,gas,share-weight,2095,2100,1,1,fixed
WB,resid urban cooking,gas,share-weight,2095,2100,1,1,fixed
AN,comm cooking,refined liquids,share-weight,2010,2020,0.01421056,0.01421056,fixed
AP,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
AR,comm cooking,refined liquids,share-weight,2010,2020,0.02395856,0.02395856,fixed
AS,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
BR,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
CG,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
CH,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
DD,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
DL,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
DN,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
GA,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
GJ,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
HP,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
HR,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
JH,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
JK,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
KA,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
KL,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
LA,comm cooking,refined liquids,share-weight,2010,2020,0.03710592,0.03710592,fixed
LD,comm cooking,refined liquids,share-weight,2010,2020,0.001617016,0.001617016,fixed
MH,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
ML,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
MN,comm cooking,refined liquids,share-weight,2010,2020,0.01528576,0.01528576,fixed
MP,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
MZ,comm cooking,refined liquids,share-weight,2010,2020,0.02205696,0.02205696,fixed
NL,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
OD,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
PB,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
PC,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
RJ,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
SK,comm cooking,refined liquids,share-weight,2010,2020,0.1455944,0.1455944,fixed
TN,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
TR,comm cooking,refined liquids,share-weight,2010,2020,0.01206872,0.01206872,fixed
TS,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
UK,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
UP,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
WB,comm cooking,refined liquids,share-weight,2010,2020,0.8,0.8,fixed
AN,comm cooking,refined liquids,share-weight,2015,2100,0.01421056,1,linear
AP,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
AR,comm cooking,refined liquids,share-weight,2015,2100,0.02395856,1,linear
AS,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
BR,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
CG,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
CH,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
DD,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
DL,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
DN,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
GA,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
GJ,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
HP,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
HR,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
JH,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
JK,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
KA,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
KL,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
LA,comm cooking,refined liquids,share-weight,2015,2100,0.03710592,1,linear
LD,comm cooking,refined liquids,share-weight,2015,2100,0.001617016,1,linear
MH,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
ML,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
MN,comm cooking,refined liquids,share-weight,2015,2100,0.01528576,1,linear
MP,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
MZ,comm cooking,refined liquids,share-weight,2015,2100,0.02205696,1,linear
NL,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
OD,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
PB,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
PC,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
RJ,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
SK,comm cooking,refined liquids,share-weight,2015,2100,0.1455944,1,linear
TN,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
TR,comm cooking,refined liquids,share-weight,2015,2100,0.01206872,1,linear
TS,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
UK,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
UP,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
WB,comm cooking,refined liquids,share-weight,2015,2100,0.8,1,linear
AN,comm cooking,refined liquids,share-weight,2095,2100,0.0177632,1,fixed
AP,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AR,comm cooking,refined liquids,share-weight,2095,2100,0.0299482,1,fixed
AS,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
BR,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
CG,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
CH,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DD,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DL,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DN,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
GA,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
GJ,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
HP,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
HR,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
JH,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
JK,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
KA,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
KL,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
LA,comm cooking,refined liquids,share-weight,2095,2100,0.0463824,1,fixed
LD,comm cooking,refined liquids,share-weight,2095,2100,0.00202127,1,fixed
MH,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
ML,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
MN,comm cooking,refined liquids,share-weight,2095,2100,0.0191072,1,fixed
MP,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
MZ,comm cooking,refined liquids,share-weight,2095,2100,0.0275712,1,fixed
NL,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
OD,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
PB,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
PC,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
RJ,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
SK,comm cooking,refined liquids,share-weight,2095,2100,0.181993,1,fixed
TN,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
TR,comm cooking,refined liquids,share-weight,2095,2100,0.0150859,1,fixed
TS,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
UK,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
UP,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
WB,comm cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AN,comm others,refined liquids,share-weight,2010,2100,0.004804456,0.004804456,fixed
AP,comm others,refined liquids,share-weight,2010,2100,0.051646,0.051646,fixed
AR,comm others,refined liquids,share-weight,2010,2100,0.229496,0.229496,fixed
AS,comm others,refined liquids,share-weight,2010,2100,0.04898808,0.04898808,fixed
BR,comm others,refined liquids,share-weight,2010,2100,0.03327056,0.03327056,fixed
CG,comm others,refined liquids,share-weight,2010,2100,0.2090992,0.2090992,fixed
CH,comm others,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
DD,comm others,refined liquids,share-weight,2010,2100,0.0378388,0.0378388,fixed
DL,comm others,refined liquids,share-weight,2010,2100,6.00E-04,6.00E-04,fixed
DN,comm others,refined liquids,share-weight,2010,2100,0.05875312,0.05875312,fixed
GA,comm others,refined liquids,share-weight,2010,2100,0.03719152,0.03719152,fixed
GJ,comm others,refined liquids,share-weight,2010,2100,0.183672,0.183672,fixed
HP,comm others,refined liquids,share-weight,2010,2100,0.1952816,0.1952816,fixed
HR,comm others,refined liquids,share-weight,2010,2100,0.002564312,0.002564312,fixed
JH,comm others,refined liquids,share-weight,2010,2100,0.01160824,0.01160824,fixed
JK,comm others,refined liquids,share-weight,2010,2100,0.2182768,0.2182768,fixed
KA,comm others,refined liquids,share-weight,2010,2100,0.04306264,0.04306264,fixed
KL,comm others,refined liquids,share-weight,2010,2100,0.06791744,0.06791744,fixed
LA,comm others,refined liquids,share-weight,2010,2100,0.816184,0.816184,fixed
LD,comm others,refined liquids,share-weight,2010,2100,0.002017152,0.002017152,fixed
MH,comm others,refined liquids,share-weight,2010,2100,0.05182448,0.05182448,fixed
ML,comm others,refined liquids,share-weight,2010,2100,4.38E-04,4.38E-04,fixed
MN,comm others,refined liquids,share-weight,2010,2100,0.04460112,0.04460112,fixed
MP,comm others,refined liquids,share-weight,2010,2100,0.06005896,0.06005896,fixed
MZ,comm others,refined liquids,share-weight,2010,2100,0.1642,0.1642,fixed
NL,comm others,refined liquids,share-weight,2010,2100,0.1644656,0.1644656,fixed
OD,comm others,refined liquids,share-weight,2010,2100,0.0901008,0.0901008,fixed
PB,comm others,refined liquids,share-weight,2010,2100,0.1353448,0.1353448,fixed
PC,comm others,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
RJ,comm others,refined liquids,share-weight,2010,2100,0.03300896,0.03300896,fixed
SK,comm others,refined liquids,share-weight,2010,2100,0.0376536,0.0376536,fixed
TN,comm others,refined liquids,share-weight,2010,2100,0.07409016,0.07409016,fixed
TR,comm others,refined liquids,share-weight,2010,2100,0.03751952,0.03751952,fixed
TS,comm others,refined liquids,share-weight,2010,2100,0.005388744,0.005388744,fixed
UK,comm others,refined liquids,share-weight,2010,2100,0.1876232,0.1876232,fixed
UP,comm others,refined liquids,share-weight,2010,2100,0.02383776,0.02383776,fixed
WB,comm others,refined liquids,share-weight,2010,2100,0.0096664,0.0096664,fixed
AN,resid rural apploth,refined liquids,share-weight,2010,2100,0.001051808,0.001051808,fixed
AP,resid rural apploth,refined liquids,share-weight,2010,2100,4.30E-06,4.30E-06,fixed
AR,resid rural apploth,refined liquids,share-weight,2010,2100,7.48E-04,7.48E-04,fixed
AS,resid rural apploth,refined liquids,share-weight,2010,2100,1.32E-05,1.32E-05,fixed
BR,resid rural apploth,refined liquids,share-weight,2010,2100,7.34E-06,7.34E-06,fixed
CG,resid rural apploth,refined liquids,share-weight,2010,2100,1.06E-05,1.06E-05,fixed
CH,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
DD,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
DL,resid rural apploth,refined liquids,share-weight,2010,2100,3.09E-04,3.09E-04,fixed
DN,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
GA,resid rural apploth,refined liquids,share-weight,2010,2100,4.53E-04,4.53E-04,fixed
GJ,resid rural apploth,refined liquids,share-weight,2010,2100,3.22E-06,3.22E-06,fixed
HP,resid rural apploth,refined liquids,share-weight,2010,2100,1.59E-04,1.59E-04,fixed
HR,resid rural apploth,refined liquids,share-weight,2010,2100,7.86E-06,7.86E-06,fixed
JH,resid rural apploth,refined liquids,share-weight,2010,2100,3.26E-05,3.26E-05,fixed
JK,resid rural apploth,refined liquids,share-weight,2010,2100,2.54E-04,2.54E-04,fixed
KA,resid rural apploth,refined liquids,share-weight,2010,2100,3.09E-06,3.09E-06,fixed
KL,resid rural apploth,refined liquids,share-weight,2010,2100,6.20E-06,6.20E-06,fixed
LA,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
LD,resid rural apploth,refined liquids,share-weight,2010,2100,0,0,fixed
MH,resid rural apploth,refined liquids,share-weight,2010,2100,1.31E-06,1.31E-06,fixed
ML,resid rural apploth,refined liquids,share-weight,2010,2100,4.37E-04,4.37E-04,fixed
MN,resid rural apploth,refined liquids,share-weight,2010,2100,4.64E-04,4.64E-04,fixed
MP,resid rural apploth,refined liquids,share-weight,2010,2100,2.68E-06,2.68E-06,fixed
MZ,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
NL,resid rural apploth,refined liquids,share-weight,2010,2100,0.001199312,0.001199312,fixed
OD,resid rural apploth,refined liquids,share-weight,2010,2100,6.29E-06,6.29E-06,fixed
PB,resid rural apploth,refined liquids,share-weight,2010,2100,1.06E-05,1.06E-05,fixed
PC,resid rural apploth,refined liquids,share-weight,2010,2100,7.10E-04,7.10E-04,fixed
RJ,resid rural apploth,refined liquids,share-weight,2010,2100,3.39E-06,3.39E-06,fixed
SK,resid rural apploth,refined liquids,share-weight,2010,2100,0.8,0.8,fixed
TN,resid rural apploth,refined liquids,share-weight,2010,2100,3.66E-06,3.66E-06,fixed
TR,resid rural apploth,refined liquids,share-weight,2010,2100,9.12E-05,9.12E-05,fixed
TS,resid rural apploth,refined liquids,share-weight,2010,2100,4.22E-06,4.22E-06,fixed
UK,resid rural apploth,refined liquids,share-weight,2010,2100,6.10E-05,6.10E-05,fixed
UP,resid rural apploth,refined liquids,share-weight,2010,2100,2.38E-06,2.38E-06,fixed
WB,resid rural apploth,refined liquids,share-weight,2010,2100,1.88E-06,1.88E-06,fixed
AN,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
AP,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
AR,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
AS,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
BR,resid rural cooking,refined liquids,share-weight,2010,2020,0.13100556,0.13100556,fixed
CG,resid rural cooking,refined liquids,share-weight,2010,2020,0.07735364,0.07735364,fixed
CH,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
DD,resid rural cooking,refined liquids,share-weight,2010,2020,0.9266348,0.9266348,fixed
DL,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
DN,resid rural cooking,refined liquids,share-weight,2010,2020,0.16761052,0.16761052,fixed
GA,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
GJ,resid rural cooking,refined liquids,share-weight,2010,2020,1.4120904,1.4120904,fixed
HP,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
HR,resid rural cooking,refined liquids,share-weight,2010,2020,0.26238436,0.26238436,fixed
JH,resid rural cooking,refined liquids,share-weight,2010,2020,0.0850822,0.0850822,fixed
JK,resid rural cooking,refined liquids,share-weight,2010,2020,0.8141084,0.8141084,fixed
KA,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
KL,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
LA,resid rural cooking,refined liquids,share-weight,2010,2020,0.8076964,0.8076964,fixed
LD,resid rural cooking,refined liquids,share-weight,2010,2020,0,0,fixed
MH,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
ML,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
MN,resid rural cooking,refined liquids,share-weight,2010,2020,2.147894,2.147894,fixed
MP,resid rural cooking,refined liquids,share-weight,2010,2020,0.11899356,0.11899356,fixed
MZ,resid rural cooking,refined liquids,share-weight,2010,2020,2.4085264,2.4085264,fixed
NL,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
OD,resid rural cooking,refined liquids,share-weight,2010,2020,0.2806664,0.2806664,fixed
PB,resid rural cooking,refined liquids,share-weight,2010,2020,0.27848744,0.27848744,fixed
PC,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
RJ,resid rural cooking,refined liquids,share-weight,2010,2020,0.431242,0.431242,fixed
SK,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
TN,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
TR,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
TS,resid rural cooking,refined liquids,share-weight,2010,2020,0.028,0.028,fixed
UK,resid rural cooking,refined liquids,share-weight,2010,2020,0.14768068,0.14768068,fixed
UP,resid rural cooking,refined liquids,share-weight,2010,2020,0.001712679,0.001712679,fixed
WB,resid rural cooking,refined liquids,share-weight,2010,2020,0.00839398,0.00839398,fixed
AN,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
AP,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
AR,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
AS,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
BR,resid rural cooking,refined liquids,share-weight,2015,2100,0.13100556,1,linear
CG,resid rural cooking,refined liquids,share-weight,2015,2100,0.07735364,1,linear
CH,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
DD,resid rural cooking,refined liquids,share-weight,2015,2100,0.9266348,1,linear
DL,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
DN,resid rural cooking,refined liquids,share-weight,2015,2100,0.16761052,1,linear
GA,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
GJ,resid rural cooking,refined liquids,share-weight,2015,2100,1.4120904,1.4120904,linear
HP,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
HR,resid rural cooking,refined liquids,share-weight,2015,2100,0.26238436,1,linear
JH,resid rural cooking,refined liquids,share-weight,2015,2100,0.0850822,1,linear
JK,resid rural cooking,refined liquids,share-weight,2015,2100,0.8141084,1,linear
KA,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
KL,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
LA,resid rural cooking,refined liquids,share-weight,2015,2100,0.8076964,1,linear
LD,resid rural cooking,refined liquids,share-weight,2015,2100,0,1,linear
MH,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
ML,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
MN,resid rural cooking,refined liquids,share-weight,2015,2100,2.147894,2.147894,linear
MP,resid rural cooking,refined liquids,share-weight,2015,2100,0.11899356,1,linear
MZ,resid rural cooking,refined liquids,share-weight,2015,2100,2.4085264,2.4085264,linear
NL,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
OD,resid rural cooking,refined liquids,share-weight,2015,2100,0.2806664,1,linear
PB,resid rural cooking,refined liquids,share-weight,2015,2100,0.27848744,1,linear
PC,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
RJ,resid rural cooking,refined liquids,share-weight,2015,2100,0.431242,1,linear
SK,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
TN,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
TR,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
TS,resid rural cooking,refined liquids,share-weight,2015,2100,0.028,1,linear
UK,resid rural cooking,refined liquids,share-weight,2015,2100,0.14768068,1,linear
UP,resid rural cooking,refined liquids,share-weight,2015,2100,0.001712679,1,linear
WB,resid rural cooking,refined liquids,share-weight,2015,2100,0.00839398,1,linear
AN,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AP,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AR,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AS,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
BR,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
CG,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
CH,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DD,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DL,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
DN,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
GA,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
GJ,resid rural cooking,refined liquids,share-weight,2095,2100,1.4120904,1.4120904,fixed
HP,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
HR,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
JH,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
JK,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
KA,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
KL,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
LA,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
LD,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
MH,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
ML,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
MN,resid rural cooking,refined liquids,share-weight,2095,2100,2.147894,2.147894,fixed
MP,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
MZ,resid rural cooking,refined liquids,share-weight,2095,2100,2.4085264,2.4085264,fixed
NL,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
OD,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
PB,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
PC,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
RJ,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
SK,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
TN,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
TR,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
TS,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
UK,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
UP,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
WB,resid rural cooking,refined liquids,share-weight,2095,2100,1,1,fixed
AN,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
AP,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
AR,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
AS,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
BR,resid urban apploth,refined liquids,share-weight,2010,2100,0.012,0.012,fixed
CG,resid urban apploth,refined liquids,share-weight,2010,2100,0.007,0.007,fixed
CH,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
DD,resid urban apploth,refined liquids,share-weight,2010,2100,0.0848,0.0848,fixed
DL,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
DN,resid urban apploth,refined liquids,share-weight,2010,2100,0.0154,0.0154,fixed
GA,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
GJ,resid urban apploth,refined liquids,share-weight,2010,2100,0.1292,0.1292,fixed
HP,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
HR,resid urban apploth,refined liquids,share-weight,2010,2100,0.024,0.024,fixed
JH,resid urban apploth,refined liquids,share-weight,2010,2100,0.0078,0.0078,fixed
JK,resid urban apploth,refined liquids,share-weight,2010,2100,0.0744,0.0744,fixed
KA,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
KL,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
LA,resid urban apploth,refined liquids,share-weight,2010,2100,0.0738,0.0738,fixed
LD,resid urban apploth,refined liquids,share-weight,2010,2100,0,0,fixed
MH,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
ML,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
MN,resid urban apploth,refined liquids,share-weight,2010,2100,0.1964,0.1964,fixed
MP,resid urban apploth,refined liquids,share-weight,2010,2100,0.0108,0.0108,fixed
MZ,resid urban apploth,refined liquids,share-weight,2010,2100,0.2202,0.2202,fixed
NL,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
OD,resid urban apploth,refined liquids,share-weight,2010,2100,0.0256,0.0256,fixed
PB,resid urban apploth,refined liquids,share-weight,2010,2100,0.0254,0.0254,fixed
PC,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
RJ,resid urban apploth,refined liquids,share-weight,2010,2100,0.0394,0.0394,fixed
SK,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
TN,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
TR,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
TS,resid urban apploth,refined liquids,share-weight,2010,2100,0.0026,0.0026,fixed
UK,resid urban apploth,refined liquids,share-weight,2010,2100,0.0136,0.0136,fixed
UP,resid urban apploth,refined liquids,share-weight,2010,2100,0.0002,0.0002,fixed
WB,resid urban apploth,refined liquids,share-weight,2010,2100,0.0008,0.0008,fixed
AN,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
AP,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
AR,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
AS,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
BR,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
CG,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
CH,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
DD,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
DL,resid urban cooking,refined liquids,share-weight,2010,2020,0.16,0.16,fixed
