INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
MH,electricity,solar,PV,2080,capital,60,0.203410579
ML,electricity,solar,PV,2080,capital,60,0.203410579
MN,electricity,solar,PV,2080,capital,60,0.203410579
MP,electricity,solar,PV,2080,capital,60,0.203410579
MZ,electricity,solar,PV,2080,capital,60,0.203410579
NL,electricity,solar,PV,2080,capital,60,0.203410579
OD,electricity,solar,PV,2080,capital,60,0.203410579
PB,electricity,solar,PV,2080,capital,60,0.203410579
PC,electricity,solar,PV,2080,capital,60,0.203410579
RJ,electricity,solar,PV,2080,capital,60,0.203410579
SK,electricity,solar,PV,2080,capital,60,0.203410579
TN,electricity,solar,PV,2080,capital,60,0.203410579
TR,electricity,solar,PV,2080,capital,60,0.203410579
TS,electricity,solar,PV,2080,capital,60,0.203410579
UK,electricity,solar,PV,2080,capital,60,0.203410579
UP,electricity,solar,PV,2080,capital,60,0.203410579
WB,electricity,solar,PV,2080,capital,60,0.203410579
AN,electricity,solar,PV,2085,capital,60,0.203410579
AP,electricity,solar,PV,2085,capital,60,0.203410579
AR,electricity,solar,PV,2085,capital,60,0.203410579
AS,electricity,solar,PV,2085,capital,60,0.203410579
BR,electricity,solar,PV,2085,capital,60,0.203410579
CG,electricity,solar,PV,2085,capital,60,0.203410579
CH,electricity,solar,PV,2085,capital,60,0.203410579
DD,electricity,solar,PV,2085,capital,60,0.203410579
DL,electricity,solar,PV,2085,capital,60,0.203410579
DN,electricity,solar,PV,2085,capital,60,0.203410579
GA,electricity,solar,PV,2085,capital,60,0.203410579
GJ,electricity,solar,PV,2085,capital,60,0.203410579
HP,electricity,solar,PV,2085,capital,60,0.203410579
HR,electricity,solar,PV,2085,capital,60,0.203410579
JH,electricity,solar,PV,2085,capital,60,0.203410579
JK,electricity,solar,PV,2085,capital,60,0.203410579
KA,electricity,solar,PV,2085,capital,60,0.203410579
KL,electricity,solar,PV,2085,capital,60,0.203410579
LA,electricity,solar,PV,2085,capital,60,0.203410579
LD,electricity,solar,PV,2085,capital,60,0.203410579
MH,electricity,solar,PV,2085,capital,60,0.203410579
ML,electricity,solar,PV,2085,capital,60,0.203410579
MN,electricity,solar,PV,2085,capital,60,0.203410579
MP,electricity,solar,PV,2085,capital,60,0.203410579
MZ,electricity,solar,PV,2085,capital,60,0.203410579
NL,electricity,solar,PV,2085,capital,60,0.203410579
OD,electricity,solar,PV,2085,capital,60,0.203410579
PB,electricity,solar,PV,2085,capital,60,0.203410579
PC,electricity,solar,PV,2085,capital,60,0.203410579
RJ,electricity,solar,PV,2085,capital,60,0.203410579
SK,electricity,solar,PV,2085,capital,60,0.203410579
TN,electricity,solar,PV,2085,capital,60,0.203410579
TR,electricity,solar,PV,2085,capital,60,0.203410579
TS,electricity,solar,PV,2085,capital,60,0.203410579
UK,electricity,solar,PV,2085,capital,60,0.203410579
UP,electricity,solar,PV,2085,capital,60,0.203410579
WB,electricity,solar,PV,2085,capital,60,0.203410579
AN,electricity,solar,PV,2090,capital,60,0.203410579
AP,electricity,solar,PV,2090,capital,60,0.203410579
AR,electricity,solar,PV,2090,capital,60,0.203410579
AS,electricity,solar,PV,2090,capital,60,0.203410579
BR,electricity,solar,PV,2090,capital,60,0.203410579
CG,electricity,solar,PV,2090,capital,60,0.203410579
CH,electricity,solar,PV,2090,capital,60,0.203410579
DD,electricity,solar,PV,2090,capital,60,0.203410579
DL,electricity,solar,PV,2090,capital,60,0.203410579
DN,electricity,solar,PV,2090,capital,60,0.203410579
GA,electricity,solar,PV,2090,capital,60,0.203410579
GJ,electricity,solar,PV,2090,capital,60,0.203410579
HP,electricity,solar,PV,2090,capital,60,0.203410579
HR,electricity,solar,PV,2090,capital,60,0.203410579
JH,electricity,solar,PV,2090,capital,60,0.203410579
JK,electricity,solar,PV,2090,capital,60,0.203410579
KA,electricity,solar,PV,2090,capital,60,0.203410579
KL,electricity,solar,PV,2090,capital,60,0.203410579
LA,electricity,solar,PV,2090,capital,60,0.203410579
LD,electricity,solar,PV,2090,capital,60,0.203410579
MH,electricity,solar,PV,2090,capital,60,0.203410579
ML,electricity,solar,PV,2090,capital,60,0.203410579
MN,electricity,solar,PV,2090,capital,60,0.203410579
MP,electricity,solar,PV,2090,capital,60,0.203410579
MZ,electricity,solar,PV,2090,capital,60,0.203410579
NL,electricity,solar,PV,2090,capital,60,0.203410579
OD,electricity,solar,PV,2090,capital,60,0.203410579
PB,electricity,solar,PV,2090,capital,60,0.203410579
PC,electricity,solar,PV,2090,capital,60,0.203410579
RJ,electricity,solar,PV,2090,capital,60,0.203410579
SK,electricity,solar,PV,2090,capital,60,0.203410579
TN,electricity,solar,PV,2090,capital,60,0.203410579
TR,electricity,solar,PV,2090,capital,60,0.203410579
TS,electricity,solar,PV,2090,capital,60,0.203410579
UK,electricity,solar,PV,2090,capital,60,0.203410579
UP,electricity,solar,PV,2090,capital,60,0.203410579
WB,electricity,solar,PV,2090,capital,60,0.203410579
AN,electricity,solar,PV,2095,capital,60,0.203410579
AP,electricity,solar,PV,2095,capital,60,0.203410579
AR,electricity,solar,PV,2095,capital,60,0.203410579
AS,electricity,solar,PV,2095,capital,60,0.203410579
BR,electricity,solar,PV,2095,capital,60,0.203410579
CG,electricity,solar,PV,2095,capital,60,0.203410579
CH,electricity,solar,PV,2095,capital,60,0.203410579
DD,electricity,solar,PV,2095,capital,60,0.203410579
DL,electricity,solar,PV,2095,capital,60,0.203410579
DN,electricity,solar,PV,2095,capital,60,0.203410579
GA,electricity,solar,PV,2095,capital,60,0.203410579
GJ,electricity,solar,PV,2095,capital,60,0.203410579
HP,electricity,solar,PV,2095,capital,60,0.203410579
HR,electricity,solar,PV,2095,capital,60,0.203410579
JH,electricity,solar,PV,2095,capital,60,0.203410579
JK,electricity,solar,PV,2095,capital,60,0.203410579
KA,electricity,solar,PV,2095,capital,60,0.203410579
KL,electricity,solar,PV,2095,capital,60,0.203410579
LA,electricity,solar,PV,2095,capital,60,0.203410579
LD,electricity,solar,PV,2095,capital,60,0.203410579
MH,electricity,solar,PV,2095,capital,60,0.203410579
ML,electricity,solar,PV,2095,capital,60,0.203410579
MN,electricity,solar,PV,2095,capital,60,0.203410579
MP,electricity,solar,PV,2095,capital,60,0.203410579
MZ,electricity,solar,PV,2095,capital,60,0.203410579
NL,electricity,solar,PV,2095,capital,60,0.203410579
OD,electricity,solar,PV,2095,capital,60,0.203410579
PB,electricity,solar,PV,2095,capital,60,0.203410579
PC,electricity,solar,PV,2095,capital,60,0.203410579
RJ,electricity,solar,PV,2095,capital,60,0.203410579
SK,electricity,solar,PV,2095,capital,60,0.203410579
TN,electricity,solar,PV,2095,capital,60,0.203410579
TR,electricity,solar,PV,2095,capital,60,0.203410579
TS,electricity,solar,PV,2095,capital,60,0.203410579
UK,electricity,solar,PV,2095,capital,60,0.203410579
UP,electricity,solar,PV,2095,capital,60,0.203410579
WB,electricity,solar,PV,2095,capital,60,0.203410579
AN,electricity,solar,PV,2100,capital,60,0.203410579
AP,electricity,solar,PV,2100,capital,60,0.203410579
AR,electricity,solar,PV,2100,capital,60,0.203410579
AS,electricity,solar,PV,2100,capital,60,0.203410579
BR,electricity,solar,PV,2100,capital,60,0.203410579
CG,electricity,solar,PV,2100,capital,60,0.203410579
CH,electricity,solar,PV,2100,capital,60,0.203410579
DD,electricity,solar,PV,2100,capital,60,0.203410579
DL,electricity,solar,PV,2100,capital,60,0.203410579
DN,electricity,solar,PV,2100,capital,60,0.203410579
GA,electricity,solar,PV,2100,capital,60,0.203410579
GJ,electricity,solar,PV,2100,capital,60,0.203410579
HP,electricity,solar,PV,2100,capital,60,0.203410579
HR,electricity,solar,PV,2100,capital,60,0.203410579
JH,electricity,solar,PV,2100,capital,60,0.203410579
JK,electricity,solar,PV,2100,capital,60,0.203410579
KA,electricity,solar,PV,2100,capital,60,0.203410579
KL,electricity,solar,PV,2100,capital,60,0.203410579
LA,electricity,solar,PV,2100,capital,60,0.203410579
LD,electricity,solar,PV,2100,capital,60,0.203410579
MH,electricity,solar,PV,2100,capital,60,0.203410579
ML,electricity,solar,PV,2100,capital,60,0.203410579
MN,electricity,solar,PV,2100,capital,60,0.203410579
MP,electricity,solar,PV,2100,capital,60,0.203410579
MZ,electricity,solar,PV,2100,capital,60,0.203410579
NL,electricity,solar,PV,2100,capital,60,0.203410579
OD,electricity,solar,PV,2100,capital,60,0.203410579
PB,electricity,solar,PV,2100,capital,60,0.203410579
PC,electricity,solar,PV,2100,capital,60,0.203410579
RJ,electricity,solar,PV,2100,capital,60,0.203410579
SK,electricity,solar,PV,2100,capital,60,0.203410579
TN,electricity,solar,PV,2100,capital,60,0.203410579
TR,electricity,solar,PV,2100,capital,60,0.203410579
TS,electricity,solar,PV,2100,capital,60,0.203410579
UK,electricity,solar,PV,2100,capital,60,0.203410579
UP,electricity,solar,PV,2100,capital,60,0.203410579
WB,electricity,solar,PV,2100,capital,60,0.203410579
AN,electricity,solar,PV_storage,2015,capital,1363,0.081588751
AP,electricity,solar,PV_storage,2015,capital,1363,0.081588751
AR,electricity,solar,PV_storage,2015,capital,1363,0.081588751
AS,electricity,solar,PV_storage,2015,capital,1363,0.081588751
BR,electricity,solar,PV_storage,2015,capital,1363,0.081588751
CG,electricity,solar,PV_storage,2015,capital,1363,0.081588751
CH,electricity,solar,PV_storage,2015,capital,1363,0.081588751
DD,electricity,solar,PV_storage,2015,capital,1363,0.081588751
DL,electricity,solar,PV_storage,2015,capital,1363,0.081588751
DN,electricity,solar,PV_storage,2015,capital,1363,0.081588751
GA,electricity,solar,PV_storage,2015,capital,1363,0.081588751
GJ,electricity,solar,PV_storage,2015,capital,1363,0.081588751
HP,electricity,solar,PV_storage,2015,capital,1363,0.081588751
HR,electricity,solar,PV_storage,2015,capital,1363,0.081588751
JH,electricity,solar,PV_storage,2015,capital,1363,0.081588751
JK,electricity,solar,PV_storage,2015,capital,1363,0.081588751
KA,electricity,solar,PV_storage,2015,capital,1363,0.081588751
KL,electricity,solar,PV_storage,2015,capital,1363,0.081588751
LA,electricity,solar,PV_storage,2015,capital,1363,0.081588751
LD,electricity,solar,PV_storage,2015,capital,1363,0.081588751
MH,electricity,solar,PV_storage,2015,capital,1363,0.081588751
ML,electricity,solar,PV_storage,2015,capital,1363,0.081588751
MN,electricity,solar,PV_storage,2015,capital,1363,0.081588751
MP,electricity,solar,PV_storage,2015,capital,1363,0.081588751
MZ,electricity,solar,PV_storage,2015,capital,1363,0.081588751
NL,electricity,solar,PV_storage,2015,capital,1363,0.081588751
OD,electricity,solar,PV_storage,2015,capital,1363,0.081588751
PB,electricity,solar,PV_storage,2015,capital,1363,0.081588751
PC,electricity,solar,PV_storage,2015,capital,1363,0.081588751
RJ,electricity,solar,PV_storage,2015,capital,1363,0.081588751
SK,electricity,solar,PV_storage,2015,capital,1363,0.081588751
TN,electricity,solar,PV_storage,2015,capital,1363,0.081588751
TR,electricity,solar,PV_storage,2015,capital,1363,0.081588751
TS,electricity,solar,PV_storage,2015,capital,1363,0.081588751
UK,electricity,solar,PV_storage,2015,capital,1363,0.081588751
UP,electricity,solar,PV_storage,2015,capital,1363,0.081588751
WB,electricity,solar,PV_storage,2015,capital,1363,0.081588751
AN,electricity,solar,PV_storage,2020,capital,1305,0.081879102
AP,electricity,solar,PV_storage,2020,capital,1305,0.081879102
AR,electricity,solar,PV_storage,2020,capital,1305,0.081879102
AS,electricity,solar,PV_storage,2020,capital,1305,0.081879102
BR,electricity,solar,PV_storage,2020,capital,1305,0.081879102
CG,electricity,solar,PV_storage,2020,capital,1305,0.081879102
CH,electricity,solar,PV_storage,2020,capital,1305,0.081879102
DD,electricity,solar,PV_storage,2020,capital,1305,0.081879102
DL,electricity,solar,PV_storage,2020,capital,1305,0.081879102
DN,electricity,solar,PV_storage,2020,capital,1305,0.081879102
GA,electricity,solar,PV_storage,2020,capital,1305,0.081879102
GJ,electricity,solar,PV_storage,2020,capital,1305,0.081879102
HP,electricity,solar,PV_storage,2020,capital,1305,0.081879102
HR,electricity,solar,PV_storage,2020,capital,1305,0.081879102
JH,electricity,solar,PV_storage,2020,capital,1305,0.081879102
JK,electricity,solar,PV_storage,2020,capital,1305,0.081879102
KA,electricity,solar,PV_storage,2020,capital,1305,0.081879102
KL,electricity,solar,PV_storage,2020,capital,1305,0.081879102
LA,electricity,solar,PV_storage,2020,capital,1305,0.081879102
LD,electricity,solar,PV_storage,2020,capital,1305,0.081879102
MH,electricity,solar,PV_storage,2020,capital,1305,0.081879102
ML,electricity,solar,PV_storage,2020,capital,1305,0.081879102
MN,electricity,solar,PV_storage,2020,capital,1305,0.081879102
MP,electricity,solar,PV_storage,2020,capital,1305,0.081879102
MZ,electricity,solar,PV_storage,2020,capital,1305,0.081879102
NL,electricity,solar,PV_storage,2020,capital,1305,0.081879102
OD,electricity,solar,PV_storage,2020,capital,1305,0.081879102
PB,electricity,solar,PV_storage,2020,capital,1305,0.081879102
PC,electricity,solar,PV_storage,2020,capital,1305,0.081879102
RJ,electricity,solar,PV_storage,2020,capital,1305,0.081879102
SK,electricity,solar,PV_storage,2020,capital,1305,0.081879102
TN,electricity,solar,PV_storage,2020,capital,1305,0.081879102
TR,electricity,solar,PV_storage,2020,capital,1305,0.081879102
TS,electricity,solar,PV_storage,2020,capital,1305,0.081879102
UK,electricity,solar,PV_storage,2020,capital,1305,0.081879102
UP,electricity,solar,PV_storage,2020,capital,1305,0.081879102
WB,electricity,solar,PV_storage,2020,capital,1305,0.081879102
AN,electricity,solar,PV_storage,2025,capital,1256,0.08507343
AP,electricity,solar,PV_storage,2025,capital,1256,0.08507343
AR,electricity,solar,PV_storage,2025,capital,1256,0.08507343
AS,electricity,solar,PV_storage,2025,capital,1256,0.08507343
BR,electricity,solar,PV_storage,2025,capital,1256,0.08507343
CG,electricity,solar,PV_storage,2025,capital,1256,0.08507343
CH,electricity,solar,PV_storage,2025,capital,1256,0.08507343
DD,electricity,solar,PV_storage,2025,capital,1256,0.08507343
DL,electricity,solar,PV_storage,2025,capital,1256,0.08507343
DN,electricity,solar,PV_storage,2025,capital,1256,0.08507343
GA,electricity,solar,PV_storage,2025,capital,1256,0.08507343
GJ,electricity,solar,PV_storage,2025,capital,1256,0.08507343
HP,electricity,solar,PV_storage,2025,capital,1256,0.08507343
HR,electricity,solar,PV_storage,2025,capital,1256,0.08507343
JH,electricity,solar,PV_storage,2025,capital,1256,0.08507343
JK,electricity,solar,PV_storage,2025,capital,1256,0.08507343
KA,electricity,solar,PV_storage,2025,capital,1256,0.08507343
KL,electricity,solar,PV_storage,2025,capital,1256,0.08507343
LA,electricity,solar,PV_storage,2025,capital,1256,0.08507343
LD,electricity,solar,PV_storage,2025,capital,1256,0.08507343
MH,electricity,solar,PV_storage,2025,capital,1256,0.08507343
ML,electricity,solar,PV_storage,2025,capital,1256,0.08507343
MN,electricity,solar,PV_storage,2025,capital,1256,0.08507343
MP,electricity,solar,PV_storage,2025,capital,1256,0.08507343
MZ,electricity,solar,PV_storage,2025,capital,1256,0.08507343
NL,electricity,solar,PV_storage,2025,capital,1256,0.08507343
OD,electricity,solar,PV_storage,2025,capital,1256,0.08507343
PB,electricity,solar,PV_storage,2025,capital,1256,0.08507343
PC,electricity,solar,PV_storage,2025,capital,1256,0.08507343
RJ,electricity,solar,PV_storage,2025,capital,1256,0.08507343
SK,electricity,solar,PV_storage,2025,capital,1256,0.08507343
TN,electricity,solar,PV_storage,2025,capital,1256,0.08507343
TR,electricity,solar,PV_storage,2025,capital,1256,0.08507343
TS,electricity,solar,PV_storage,2025,capital,1256,0.08507343
UK,electricity,solar,PV_storage,2025,capital,1256,0.08507343
UP,electricity,solar,PV_storage,2025,capital,1256,0.08507343
WB,electricity,solar,PV_storage,2025,capital,1256,0.08507343
AN,electricity,solar,PV_storage,2030,capital,1213,0.088089224
AP,electricity,solar,PV_storage,2030,capital,1213,0.088089224
AR,electricity,solar,PV_storage,2030,capital,1213,0.088089224
AS,electricity,solar,PV_storage,2030,capital,1213,0.088089224
BR,electricity,solar,PV_storage,2030,capital,1213,0.088089224
CG,electricity,solar,PV_storage,2030,capital,1213,0.088089224
CH,electricity,solar,PV_storage,2030,capital,1213,0.088089224
DD,electricity,solar,PV_storage,2030,capital,1213,0.088089224
DL,electricity,solar,PV_storage,2030,capital,1213,0.088089224
DN,electricity,solar,PV_storage,2030,capital,1213,0.088089224
GA,electricity,solar,PV_storage,2030,capital,1213,0.088089224
GJ,electricity,solar,PV_storage,2030,capital,1213,0.088089224
HP,electricity,solar,PV_storage,2030,capital,1213,0.088089224
HR,electricity,solar,PV_storage,2030,capital,1213,0.088089224
JH,electricity,solar,PV_storage,2030,capital,1213,0.088089224
JK,electricity,solar,PV_storage,2030,capital,1213,0.088089224
KA,electricity,solar,PV_storage,2030,capital,1213,0.088089224
KL,electricity,solar,PV_storage,2030,capital,1213,0.088089224
LA,electricity,solar,PV_storage,2030,capital,1213,0.088089224
LD,electricity,solar,PV_storage,2030,capital,1213,0.088089224
MH,electricity,solar,PV_storage,2030,capital,1213,0.088089224
ML,electricity,solar,PV_storage,2030,capital,1213,0.088089224
MN,electricity,solar,PV_storage,2030,capital,1213,0.088089224
MP,electricity,solar,PV_storage,2030,capital,1213,0.088089224
MZ,electricity,solar,PV_storage,2030,capital,1213,0.088089224
NL,electricity,solar,PV_storage,2030,capital,1213,0.088089224
OD,electricity,solar,PV_storage,2030,capital,1213,0.088089224
PB,electricity,solar,PV_storage,2030,capital,1213,0.088089224
PC,electricity,solar,PV_storage,2030,capital,1213,0.088089224
RJ,electricity,solar,PV_storage,2030,capital,1213,0.088089224
SK,electricity,solar,PV_storage,2030,capital,1213,0.088089224
TN,electricity,solar,PV_storage,2030,capital,1213,0.088089224
TR,electricity,solar,PV_storage,2030,capital,1213,0.088089224
TS,electricity,solar,PV_storage,2030,capital,1213,0.088089224
UK,electricity,solar,PV_storage,2030,capital,1213,0.088089224
UP,electricity,solar,PV_storage,2030,capital,1213,0.088089224
WB,electricity,solar,PV_storage,2030,capital,1213,0.088089224
AN,electricity,solar,PV_storage,2035,capital,1177,0.090783542
AP,electricity,solar,PV_storage,2035,capital,1177,0.090783542
AR,electricity,solar,PV_storage,2035,capital,1177,0.090783542
AS,electricity,solar,PV_storage,2035,capital,1177,0.090783542
BR,electricity,solar,PV_storage,2035,capital,1177,0.090783542
CG,electricity,solar,PV_storage,2035,capital,1177,0.090783542
CH,electricity,solar,PV_storage,2035,capital,1177,0.090783542
DD,electricity,solar,PV_storage,2035,capital,1177,0.090783542
DL,electricity,solar,PV_storage,2035,capital,1177,0.090783542
DN,electricity,solar,PV_storage,2035,capital,1177,0.090783542
GA,electricity,solar,PV_storage,2035,capital,1177,0.090783542
GJ,electricity,solar,PV_storage,2035,capital,1177,0.090783542
HP,electricity,solar,PV_storage,2035,capital,1177,0.090783542
HR,electricity,solar,PV_storage,2035,capital,1177,0.090783542
JH,electricity,solar,PV_storage,2035,capital,1177,0.090783542
JK,electricity,solar,PV_storage,2035,capital,1177,0.090783542
