INPUT_TABLE,,,,,,
Variable ID,,,,,,
RegionTechOMfixed,,,,,,
,,,,,,
region,supplysector,subsector,stub.technology,year,input.OM.fixed,OM.fixed
WB,electricity,solar,PV,2020,OM-fixed,0
WB,electricity,solar,PV,2025,OM-fixed,0
WB,electricity,solar,PV,2030,OM-fixed,0
WB,electricity,solar,PV,2035,OM-fixed,0
WB,electricity,solar,PV,2040,OM-fixed,0
WB,electricity,solar,PV,2045,OM-fixed,0
WB,electricity,solar,PV,2050,OM-fixed,0
WB,electricity,solar,PV,2055,OM-fixed,0
WB,electricity,solar,PV,2060,OM-fixed,0
WB,electricity,solar,PV,2065,OM-fixed,0
WB,electricity,solar,PV,2070,OM-fixed,0
WB,electricity,solar,PV,2075,OM-fixed,0
WB,electricity,solar,PV,2080,OM-fixed,0
WB,electricity,solar,PV,2085,OM-fixed,0
WB,electricity,solar,PV,2090,OM-fixed,0
WB,electricity,solar,PV,2095,OM-fixed,0
WB,electricity,solar,PV,2100,OM-fixed,0
AN,electricity,solar,PV_storage,1975,OM-fixed,0
AN,electricity,solar,PV_storage,1990,OM-fixed,0
AN,electricity,solar,PV_storage,2005,OM-fixed,0
AN,electricity,solar,PV_storage,2010,OM-fixed,0
AN,electricity,solar,PV_storage,2015,OM-fixed,0
AN,electricity,solar,PV_storage,2020,OM-fixed,0
AN,electricity,solar,PV_storage,2025,OM-fixed,0
AN,electricity,solar,PV_storage,2030,OM-fixed,0
AN,electricity,solar,PV_storage,2035,OM-fixed,0
AN,electricity,solar,PV_storage,2040,OM-fixed,0
AN,electricity,solar,PV_storage,2045,OM-fixed,0
AN,electricity,solar,PV_storage,2050,OM-fixed,0
AN,electricity,solar,PV_storage,2055,OM-fixed,0
AN,electricity,solar,PV_storage,2060,OM-fixed,0
AN,electricity,solar,PV_storage,2065,OM-fixed,0
AN,electricity,solar,PV_storage,2070,OM-fixed,0
AN,electricity,solar,PV_storage,2075,OM-fixed,0
AN,electricity,solar,PV_storage,2080,OM-fixed,0
AN,electricity,solar,PV_storage,2085,OM-fixed,0
AN,electricity,solar,PV_storage,2090,OM-fixed,0
AN,electricity,solar,PV_storage,2095,OM-fixed,0
AN,electricity,solar,PV_storage,2100,OM-fixed,0
AP,electricity,solar,PV_storage,1975,OM-fixed,0
AP,electricity,solar,PV_storage,1990,OM-fixed,0
AP,electricity,solar,PV_storage,2005,OM-fixed,0
AP,electricity,solar,PV_storage,2010,OM-fixed,0
AP,electricity,solar,PV_storage,2015,OM-fixed,0
AP,electricity,solar,PV_storage,2020,OM-fixed,0
AP,electricity,solar,PV_storage,2025,OM-fixed,0
AP,electricity,solar,PV_storage,2030,OM-fixed,0
AP,electricity,solar,PV_storage,2035,OM-fixed,0
AP,electricity,solar,PV_storage,2040,OM-fixed,0
AP,electricity,solar,PV_storage,2045,OM-fixed,0
AP,electricity,solar,PV_storage,2050,OM-fixed,0
AP,electricity,solar,PV_storage,2055,OM-fixed,0
AP,electricity,solar,PV_storage,2060,OM-fixed,0
AP,electricity,solar,PV_storage,2065,OM-fixed,0
AP,electricity,solar,PV_storage,2070,OM-fixed,0
AP,electricity,solar,PV_storage,2075,OM-fixed,0
AP,electricity,solar,PV_storage,2080,OM-fixed,0
AP,electricity,solar,PV_storage,2085,OM-fixed,0
AP,electricity,solar,PV_storage,2090,OM-fixed,0
AP,electricity,solar,PV_storage,2095,OM-fixed,0
AP,electricity,solar,PV_storage,2100,OM-fixed,0
AR,electricity,solar,PV_storage,1975,OM-fixed,0
AR,electricity,solar,PV_storage,1990,OM-fixed,0
AR,electricity,solar,PV_storage,2005,OM-fixed,0
AR,electricity,solar,PV_storage,2010,OM-fixed,0
AR,electricity,solar,PV_storage,2015,OM-fixed,0
AR,electricity,solar,PV_storage,2020,OM-fixed,0
AR,electricity,solar,PV_storage,2025,OM-fixed,0
AR,electricity,solar,PV_storage,2030,OM-fixed,0
AR,electricity,solar,PV_storage,2035,OM-fixed,0
AR,electricity,solar,PV_storage,2040,OM-fixed,0
AR,electricity,solar,PV_storage,2045,OM-fixed,0
AR,electricity,solar,PV_storage,2050,OM-fixed,0
AR,electricity,solar,PV_storage,2055,OM-fixed,0
AR,electricity,solar,PV_storage,2060,OM-fixed,0
AR,electricity,solar,PV_storage,2065,OM-fixed,0
AR,electricity,solar,PV_storage,2070,OM-fixed,0
AR,electricity,solar,PV_storage,2075,OM-fixed,0
AR,electricity,solar,PV_storage,2080,OM-fixed,0
AR,electricity,solar,PV_storage,2085,OM-fixed,0
AR,electricity,solar,PV_storage,2090,OM-fixed,0
AR,electricity,solar,PV_storage,2095,OM-fixed,0
AR,electricity,solar,PV_storage,2100,OM-fixed,0
AS,electricity,solar,PV_storage,1975,OM-fixed,0
AS,electricity,solar,PV_storage,1990,OM-fixed,0
AS,electricity,solar,PV_storage,2005,OM-fixed,0
AS,electricity,solar,PV_storage,2010,OM-fixed,0
AS,electricity,solar,PV_storage,2015,OM-fixed,0
AS,electricity,solar,PV_storage,2020,OM-fixed,0
AS,electricity,solar,PV_storage,2025,OM-fixed,0
AS,electricity,solar,PV_storage,2030,OM-fixed,0
AS,electricity,solar,PV_storage,2035,OM-fixed,0
AS,electricity,solar,PV_storage,2040,OM-fixed,0
AS,electricity,solar,PV_storage,2045,OM-fixed,0
AS,electricity,solar,PV_storage,2050,OM-fixed,0
AS,electricity,solar,PV_storage,2055,OM-fixed,0
AS,electricity,solar,PV_storage,2060,OM-fixed,0
AS,electricity,solar,PV_storage,2065,OM-fixed,0
AS,electricity,solar,PV_storage,2070,OM-fixed,0
AS,electricity,solar,PV_storage,2075,OM-fixed,0
AS,electricity,solar,PV_storage,2080,OM-fixed,0
AS,electricity,solar,PV_storage,2085,OM-fixed,0
AS,electricity,solar,PV_storage,2090,OM-fixed,0
AS,electricity,solar,PV_storage,2095,OM-fixed,0
AS,electricity,solar,PV_storage,2100,OM-fixed,0
BR,electricity,solar,PV_storage,1975,OM-fixed,0
BR,electricity,solar,PV_storage,1990,OM-fixed,0
BR,electricity,solar,PV_storage,2005,OM-fixed,0
BR,electricity,solar,PV_storage,2010,OM-fixed,0
BR,electricity,solar,PV_storage,2015,OM-fixed,0
BR,electricity,solar,PV_storage,2020,OM-fixed,0
BR,electricity,solar,PV_storage,2025,OM-fixed,0
BR,electricity,solar,PV_storage,2030,OM-fixed,0
BR,electricity,solar,PV_storage,2035,OM-fixed,0
BR,electricity,solar,PV_storage,2040,OM-fixed,0
BR,electricity,solar,PV_storage,2045,OM-fixed,0
BR,electricity,solar,PV_storage,2050,OM-fixed,0
BR,electricity,solar,PV_storage,2055,OM-fixed,0
BR,electricity,solar,PV_storage,2060,OM-fixed,0
BR,electricity,solar,PV_storage,2065,OM-fixed,0
BR,electricity,solar,PV_storage,2070,OM-fixed,0
BR,electricity,solar,PV_storage,2075,OM-fixed,0
BR,electricity,solar,PV_storage,2080,OM-fixed,0
BR,electricity,solar,PV_storage,2085,OM-fixed,0
BR,electricity,solar,PV_storage,2090,OM-fixed,0
BR,electricity,solar,PV_storage,2095,OM-fixed,0
BR,electricity,solar,PV_storage,2100,OM-fixed,0
CG,electricity,solar,PV_storage,1975,OM-fixed,0
CG,electricity,solar,PV_storage,1990,OM-fixed,0
CG,electricity,solar,PV_storage,2005,OM-fixed,0
CG,electricity,solar,PV_storage,2010,OM-fixed,0
CG,electricity,solar,PV_storage,2015,OM-fixed,0
CG,electricity,solar,PV_storage,2020,OM-fixed,0
CG,electricity,solar,PV_storage,2025,OM-fixed,0
CG,electricity,solar,PV_storage,2030,OM-fixed,0
CG,electricity,solar,PV_storage,2035,OM-fixed,0
CG,electricity,solar,PV_storage,2040,OM-fixed,0
CG,electricity,solar,PV_storage,2045,OM-fixed,0
CG,electricity,solar,PV_storage,2050,OM-fixed,0
CG,electricity,solar,PV_storage,2055,OM-fixed,0
CG,electricity,solar,PV_storage,2060,OM-fixed,0
CG,electricity,solar,PV_storage,2065,OM-fixed,0
CG,electricity,solar,PV_storage,2070,OM-fixed,0
CG,electricity,solar,PV_storage,2075,OM-fixed,0
CG,electricity,solar,PV_storage,2080,OM-fixed,0
CG,electricity,solar,PV_storage,2085,OM-fixed,0
CG,electricity,solar,PV_storage,2090,OM-fixed,0
CG,electricity,solar,PV_storage,2095,OM-fixed,0
CG,electricity,solar,PV_storage,2100,OM-fixed,0
CH,electricity,solar,PV_storage,1975,OM-fixed,0
CH,electricity,solar,PV_storage,1990,OM-fixed,0
CH,electricity,solar,PV_storage,2005,OM-fixed,0
CH,electricity,solar,PV_storage,2010,OM-fixed,0
CH,electricity,solar,PV_storage,2015,OM-fixed,0
CH,electricity,solar,PV_storage,2020,OM-fixed,0
CH,electricity,solar,PV_storage,2025,OM-fixed,0
CH,electricity,solar,PV_storage,2030,OM-fixed,0
CH,electricity,solar,PV_storage,2035,OM-fixed,0
CH,electricity,solar,PV_storage,2040,OM-fixed,0
CH,electricity,solar,PV_storage,2045,OM-fixed,0
CH,electricity,solar,PV_storage,2050,OM-fixed,0
CH,electricity,solar,PV_storage,2055,OM-fixed,0
CH,electricity,solar,PV_storage,2060,OM-fixed,0
CH,electricity,solar,PV_storage,2065,OM-fixed,0
CH,electricity,solar,PV_storage,2070,OM-fixed,0
CH,electricity,solar,PV_storage,2075,OM-fixed,0
CH,electricity,solar,PV_storage,2080,OM-fixed,0
CH,electricity,solar,PV_storage,2085,OM-fixed,0
CH,electricity,solar,PV_storage,2090,OM-fixed,0
CH,electricity,solar,PV_storage,2095,OM-fixed,0
CH,electricity,solar,PV_storage,2100,OM-fixed,0
DD,electricity,solar,PV_storage,1975,OM-fixed,0
DD,electricity,solar,PV_storage,1990,OM-fixed,0
DD,electricity,solar,PV_storage,2005,OM-fixed,0
DD,electricity,solar,PV_storage,2010,OM-fixed,0
DD,electricity,solar,PV_storage,2015,OM-fixed,0
DD,electricity,solar,PV_storage,2020,OM-fixed,0
DD,electricity,solar,PV_storage,2025,OM-fixed,0
DD,electricity,solar,PV_storage,2030,OM-fixed,0
DD,electricity,solar,PV_storage,2035,OM-fixed,0
DD,electricity,solar,PV_storage,2040,OM-fixed,0
DD,electricity,solar,PV_storage,2045,OM-fixed,0
DD,electricity,solar,PV_storage,2050,OM-fixed,0
DD,electricity,solar,PV_storage,2055,OM-fixed,0
DD,electricity,solar,PV_storage,2060,OM-fixed,0
DD,electricity,solar,PV_storage,2065,OM-fixed,0
DD,electricity,solar,PV_storage,2070,OM-fixed,0
DD,electricity,solar,PV_storage,2075,OM-fixed,0
DD,electricity,solar,PV_storage,2080,OM-fixed,0
DD,electricity,solar,PV_storage,2085,OM-fixed,0
DD,electricity,solar,PV_storage,2090,OM-fixed,0
DD,electricity,solar,PV_storage,2095,OM-fixed,0
DD,electricity,solar,PV_storage,2100,OM-fixed,0
DL,electricity,solar,PV_storage,1975,OM-fixed,0
DL,electricity,solar,PV_storage,1990,OM-fixed,0
DL,electricity,solar,PV_storage,2005,OM-fixed,0
DL,electricity,solar,PV_storage,2010,OM-fixed,0
DL,electricity,solar,PV_storage,2015,OM-fixed,0
DL,electricity,solar,PV_storage,2020,OM-fixed,0
DL,electricity,solar,PV_storage,2025,OM-fixed,0
DL,electricity,solar,PV_storage,2030,OM-fixed,0
DL,electricity,solar,PV_storage,2035,OM-fixed,0
DL,electricity,solar,PV_storage,2040,OM-fixed,0
DL,electricity,solar,PV_storage,2045,OM-fixed,0
DL,electricity,solar,PV_storage,2050,OM-fixed,0
DL,electricity,solar,PV_storage,2055,OM-fixed,0
DL,electricity,solar,PV_storage,2060,OM-fixed,0
DL,electricity,solar,PV_storage,2065,OM-fixed,0
DL,electricity,solar,PV_storage,2070,OM-fixed,0
DL,electricity,solar,PV_storage,2075,OM-fixed,0
DL,electricity,solar,PV_storage,2080,OM-fixed,0
DL,electricity,solar,PV_storage,2085,OM-fixed,0
DL,electricity,solar,PV_storage,2090,OM-fixed,0
DL,electricity,solar,PV_storage,2095,OM-fixed,0
DL,electricity,solar,PV_storage,2100,OM-fixed,0
DN,electricity,solar,PV_storage,1975,OM-fixed,0
DN,electricity,solar,PV_storage,1990,OM-fixed,0
DN,electricity,solar,PV_storage,2005,OM-fixed,0
DN,electricity,solar,PV_storage,2010,OM-fixed,0
DN,electricity,solar,PV_storage,2015,OM-fixed,0
DN,electricity,solar,PV_storage,2020,OM-fixed,0
DN,electricity,solar,PV_storage,2025,OM-fixed,0
DN,electricity,solar,PV_storage,2030,OM-fixed,0
DN,electricity,solar,PV_storage,2035,OM-fixed,0
DN,electricity,solar,PV_storage,2040,OM-fixed,0
DN,electricity,solar,PV_storage,2045,OM-fixed,0
DN,electricity,solar,PV_storage,2050,OM-fixed,0
DN,electricity,solar,PV_storage,2055,OM-fixed,0
DN,electricity,solar,PV_storage,2060,OM-fixed,0
DN,electricity,solar,PV_storage,2065,OM-fixed,0
DN,electricity,solar,PV_storage,2070,OM-fixed,0
DN,electricity,solar,PV_storage,2075,OM-fixed,0
DN,electricity,solar,PV_storage,2080,OM-fixed,0
DN,electricity,solar,PV_storage,2085,OM-fixed,0
DN,electricity,solar,PV_storage,2090,OM-fixed,0
DN,electricity,solar,PV_storage,2095,OM-fixed,0
DN,electricity,solar,PV_storage,2100,OM-fixed,0
GA,electricity,solar,PV_storage,1975,OM-fixed,0
GA,electricity,solar,PV_storage,1990,OM-fixed,0
GA,electricity,solar,PV_storage,2005,OM-fixed,0
GA,electricity,solar,PV_storage,2010,OM-fixed,0
GA,electricity,solar,PV_storage,2015,OM-fixed,0
GA,electricity,solar,PV_storage,2020,OM-fixed,0
GA,electricity,solar,PV_storage,2025,OM-fixed,0
GA,electricity,solar,PV_storage,2030,OM-fixed,0
GA,electricity,solar,PV_storage,2035,OM-fixed,0
GA,electricity,solar,PV_storage,2040,OM-fixed,0
GA,electricity,solar,PV_storage,2045,OM-fixed,0
GA,electricity,solar,PV_storage,2050,OM-fixed,0
GA,electricity,solar,PV_storage,2055,OM-fixed,0
GA,electricity,solar,PV_storage,2060,OM-fixed,0
GA,electricity,solar,PV_storage,2065,OM-fixed,0
GA,electricity,solar,PV_storage,2070,OM-fixed,0
GA,electricity,solar,PV_storage,2075,OM-fixed,0
GA,electricity,solar,PV_storage,2080,OM-fixed,0
GA,electricity,solar,PV_storage,2085,OM-fixed,0
GA,electricity,solar,PV_storage,2090,OM-fixed,0
GA,electricity,solar,PV_storage,2095,OM-fixed,0
GA,electricity,solar,PV_storage,2100,OM-fixed,0
GJ,electricity,solar,PV_storage,1975,OM-fixed,0
GJ,electricity,solar,PV_storage,1990,OM-fixed,0
GJ,electricity,solar,PV_storage,2005,OM-fixed,0
GJ,electricity,solar,PV_storage,2010,OM-fixed,0
GJ,electricity,solar,PV_storage,2015,OM-fixed,0
GJ,electricity,solar,PV_storage,2020,OM-fixed,0
GJ,electricity,solar,PV_storage,2025,OM-fixed,0
GJ,electricity,solar,PV_storage,2030,OM-fixed,0
GJ,electricity,solar,PV_storage,2035,OM-fixed,0
GJ,electricity,solar,PV_storage,2040,OM-fixed,0
GJ,electricity,solar,PV_storage,2045,OM-fixed,0
GJ,electricity,solar,PV_storage,2050,OM-fixed,0
GJ,electricity,solar,PV_storage,2055,OM-fixed,0
GJ,electricity,solar,PV_storage,2060,OM-fixed,0
GJ,electricity,solar,PV_storage,2065,OM-fixed,0
GJ,electricity,solar,PV_storage,2070,OM-fixed,0
GJ,electricity,solar,PV_storage,2075,OM-fixed,0
GJ,electricity,solar,PV_storage,2080,OM-fixed,0
GJ,electricity,solar,PV_storage,2085,OM-fixed,0
GJ,electricity,solar,PV_storage,2090,OM-fixed,0
GJ,electricity,solar,PV_storage,2095,OM-fixed,0
GJ,electricity,solar,PV_storage,2100,OM-fixed,0
HR,electricity,solar,PV_storage,1975,OM-fixed,0
HR,electricity,solar,PV_storage,1990,OM-fixed,0
HR,electricity,solar,PV_storage,2005,OM-fixed,0
HR,electricity,solar,PV_storage,2010,OM-fixed,0
HR,electricity,solar,PV_storage,2015,OM-fixed,0
HR,electricity,solar,PV_storage,2020,OM-fixed,0
HR,electricity,solar,PV_storage,2025,OM-fixed,0
HR,electricity,solar,PV_storage,2030,OM-fixed,0
HR,electricity,solar,PV_storage,2035,OM-fixed,0
HR,electricity,solar,PV_storage,2040,OM-fixed,0
HR,electricity,solar,PV_storage,2045,OM-fixed,0
HR,electricity,solar,PV_storage,2050,OM-fixed,0
HR,electricity,solar,PV_storage,2055,OM-fixed,0
HR,electricity,solar,PV_storage,2060,OM-fixed,0
HR,electricity,solar,PV_storage,2065,OM-fixed,0
HR,electricity,solar,PV_storage,2070,OM-fixed,0
HR,electricity,solar,PV_storage,2075,OM-fixed,0
HR,electricity,solar,PV_storage,2080,OM-fixed,0
HR,electricity,solar,PV_storage,2085,OM-fixed,0
HR,electricity,solar,PV_storage,2090,OM-fixed,0
HR,electricity,solar,PV_storage,2095,OM-fixed,0
HR,electricity,solar,PV_storage,2100,OM-fixed,0
HP,electricity,solar,PV_storage,1975,OM-fixed,0
HP,electricity,solar,PV_storage,1990,OM-fixed,0
HP,electricity,solar,PV_storage,2005,OM-fixed,0
HP,electricity,solar,PV_storage,2010,OM-fixed,0
HP,electricity,solar,PV_storage,2015,OM-fixed,0
HP,electricity,solar,PV_storage,2020,OM-fixed,0
HP,electricity,solar,PV_storage,2025,OM-fixed,0
HP,electricity,solar,PV_storage,2030,OM-fixed,0
HP,electricity,solar,PV_storage,2035,OM-fixed,0
HP,electricity,solar,PV_storage,2040,OM-fixed,0
HP,electricity,solar,PV_storage,2045,OM-fixed,0
HP,electricity,solar,PV_storage,2050,OM-fixed,0
HP,electricity,solar,PV_storage,2055,OM-fixed,0
HP,electricity,solar,PV_storage,2060,OM-fixed,0
HP,electricity,solar,PV_storage,2065,OM-fixed,0
HP,electricity,solar,PV_storage,2070,OM-fixed,0
HP,electricity,solar,PV_storage,2075,OM-fixed,0
HP,electricity,solar,PV_storage,2080,OM-fixed,0
HP,electricity,solar,PV_storage,2085,OM-fixed,0
HP,electricity,solar,PV_storage,2090,OM-fixed,0
HP,electricity,solar,PV_storage,2095,OM-fixed,0
HP,electricity,solar,PV_storage,2100,OM-fixed,0
JK,electricity,solar,PV_storage,1975,OM-fixed,0
JK,electricity,solar,PV_storage,1990,OM-fixed,0
JK,electricity,solar,PV_storage,2005,OM-fixed,0
JK,electricity,solar,PV_storage,2010,OM-fixed,0
JK,electricity,solar,PV_storage,2015,OM-fixed,0
JK,electricity,solar,PV_storage,2020,OM-fixed,0
JK,electricity,solar,PV_storage,2025,OM-fixed,0
JK,electricity,solar,PV_storage,2030,OM-fixed,0
JK,electricity,solar,PV_storage,2035,OM-fixed,0
JK,electricity,solar,PV_storage,2040,OM-fixed,0
JK,electricity,solar,PV_storage,2045,OM-fixed,0
JK,electricity,solar,PV_storage,2050,OM-fixed,0
JK,electricity,solar,PV_storage,2055,OM-fixed,0
JK,electricity,solar,PV_storage,2060,OM-fixed,0
JK,electricity,solar,PV_storage,2065,OM-fixed,0
JK,electricity,solar,PV_storage,2070,OM-fixed,0
JK,electricity,solar,PV_storage,2075,OM-fixed,0
JK,electricity,solar,PV_storage,2080,OM-fixed,0
JK,electricity,solar,PV_storage,2085,OM-fixed,0
JK,electricity,solar,PV_storage,2090,OM-fixed,0
JK,electricity,solar,PV_storage,2095,OM-fixed,0
JK,electricity,solar,PV_storage,2100,OM-fixed,0
JH,electricity,solar,PV_storage,1975,OM-fixed,0
JH,electricity,solar,PV_storage,1990,OM-fixed,0
JH,electricity,solar,PV_storage,2005,OM-fixed,0
JH,electricity,solar,PV_storage,2010,OM-fixed,0
JH,electricity,solar,PV_storage,2015,OM-fixed,0
JH,electricity,solar,PV_storage,2020,OM-fixed,0
JH,electricity,solar,PV_storage,2025,OM-fixed,0
JH,electricity,solar,PV_storage,2030,OM-fixed,0
JH,electricity,solar,PV_storage,2035,OM-fixed,0
JH,electricity,solar,PV_storage,2040,OM-fixed,0
JH,electricity,solar,PV_storage,2045,OM-fixed,0
JH,electricity,solar,PV_storage,2050,OM-fixed,0
JH,electricity,solar,PV_storage,2055,OM-fixed,0
JH,electricity,solar,PV_storage,2060,OM-fixed,0
JH,electricity,solar,PV_storage,2065,OM-fixed,0
JH,electricity,solar,PV_storage,2070,OM-fixed,0
JH,electricity,solar,PV_storage,2075,OM-fixed,0
JH,electricity,solar,PV_storage,2080,OM-fixed,0
JH,electricity,solar,PV_storage,2085,OM-fixed,0
JH,electricity,solar,PV_storage,2090,OM-fixed,0
JH,electricity,solar,PV_storage,2095,OM-fixed,0
JH,electricity,solar,PV_storage,2100,OM-fixed,0
LA,electricity,solar,PV_storage,1975,OM-fixed,0
LA,electricity,solar,PV_storage,1990,OM-fixed,0
LA,electricity,solar,PV_storage,2005,OM-fixed,0
LA,electricity,solar,PV_storage,2010,OM-fixed,0
LA,electricity,solar,PV_storage,2015,OM-fixed,0
LA,electricity,solar,PV_storage,2020,OM-fixed,0
LA,electricity,solar,PV_storage,2025,OM-fixed,0
LA,electricity,solar,PV_storage,2030,OM-fixed,0
LA,electricity,solar,PV_storage,2035,OM-fixed,0
LA,electricity,solar,PV_storage,2040,OM-fixed,0
LA,electricity,solar,PV_storage,2045,OM-fixed,0
LA,electricity,solar,PV_storage,2050,OM-fixed,0
LA,electricity,solar,PV_storage,2055,OM-fixed,0
LA,electricity,solar,PV_storage,2060,OM-fixed,0
LA,electricity,solar,PV_storage,2065,OM-fixed,0
LA,electricity,solar,PV_storage,2070,OM-fixed,0
LA,electricity,solar,PV_storage,2075,OM-fixed,0
LA,electricity,solar,PV_storage,2080,OM-fixed,0
LA,electricity,solar,PV_storage,2085,OM-fixed,0
LA,electricity,solar,PV_storage,2090,OM-fixed,0
LA,electricity,solar,PV_storage,2095,OM-fixed,0
LA,electricity,solar,PV_storage,2100,OM-fixed,0
LD,electricity,solar,PV_storage,1975,OM-fixed,0
LD,electricity,solar,PV_storage,1990,OM-fixed,0
LD,electricity,solar,PV_storage,2005,OM-fixed,0
LD,electricity,solar,PV_storage,2010,OM-fixed,0
LD,electricity,solar,PV_storage,2015,OM-fixed,0
LD,electricity,solar,PV_storage,2020,OM-fixed,0
LD,electricity,solar,PV_storage,2025,OM-fixed,0
LD,electricity,solar,PV_storage,2030,OM-fixed,0
LD,electricity,solar,PV_storage,2035,OM-fixed,0
LD,electricity,solar,PV_storage,2040,OM-fixed,0
LD,electricity,solar,PV_storage,2045,OM-fixed,0
LD,electricity,solar,PV_storage,2050,OM-fixed,0
LD,electricity,solar,PV_storage,2055,OM-fixed,0
LD,electricity,solar,PV_storage,2060,OM-fixed,0
LD,electricity,solar,PV_storage,2065,OM-fixed,0
LD,electricity,solar,PV_storage,2070,OM-fixed,0
LD,electricity,solar,PV_storage,2075,OM-fixed,0
LD,electricity,solar,PV_storage,2080,OM-fixed,0
LD,electricity,solar,PV_storage,2085,OM-fixed,0
LD,electricity,solar,PV_storage,2090,OM-fixed,0
LD,electricity,solar,PV_storage,2095,OM-fixed,0
LD,electricity,solar,PV_storage,2100,OM-fixed,0
KA,electricity,solar,PV_storage,1975,OM-fixed,0
KA,electricity,solar,PV_storage,1990,OM-fixed,0
KA,electricity,solar,PV_storage,2005,OM-fixed,0
KA,electricity,solar,PV_storage,2010,OM-fixed,0
KA,electricity,solar,PV_storage,2015,OM-fixed,0
KA,electricity,solar,PV_storage,2020,OM-fixed,0
KA,electricity,solar,PV_storage,2025,OM-fixed,0
KA,electricity,solar,PV_storage,2030,OM-fixed,0
KA,electricity,solar,PV_storage,2035,OM-fixed,0
KA,electricity,solar,PV_storage,2040,OM-fixed,0
KA,electricity,solar,PV_storage,2045,OM-fixed,0
KA,electricity,solar,PV_storage,2050,OM-fixed,0
KA,electricity,solar,PV_storage,2055,OM-fixed,0
KA,electricity,solar,PV_storage,2060,OM-fixed,0
KA,electricity,solar,PV_storage,2065,OM-fixed,0
KA,electricity,solar,PV_storage,2070,OM-fixed,0
KA,electricity,solar,PV_storage,2075,OM-fixed,0
KA,electricity,solar,PV_storage,2080,OM-fixed,0
KA,electricity,solar,PV_storage,2085,OM-fixed,0
KA,electricity,solar,PV_storage,2090,OM-fixed,0
KA,electricity,solar,PV_storage,2095,OM-fixed,0
KA,electricity,solar,PV_storage,2100,OM-fixed,0
KL,electricity,solar,PV_storage,1975,OM-fixed,0
KL,electricity,solar,PV_storage,1990,OM-fixed,0
KL,electricity,solar,PV_storage,2005,OM-fixed,0
KL,electricity,solar,PV_storage,2010,OM-fixed,0
KL,electricity,solar,PV_storage,2015,OM-fixed,0
KL,electricity,solar,PV_storage,2020,OM-fixed,0
KL,electricity,solar,PV_storage,2025,OM-fixed,0
KL,electricity,solar,PV_storage,2030,OM-fixed,0
KL,electricity,solar,PV_storage,2035,OM-fixed,0
KL,electricity,solar,PV_storage,2040,OM-fixed,0
KL,electricity,solar,PV_storage,2045,OM-fixed,0
KL,electricity,solar,PV_storage,2050,OM-fixed,0
KL,electricity,solar,PV_storage,2055,OM-fixed,0
KL,electricity,solar,PV_storage,2060,OM-fixed,0
KL,electricity,solar,PV_storage,2065,OM-fixed,0
KL,electricity,solar,PV_storage,2070,OM-fixed,0
KL,electricity,solar,PV_storage,2075,OM-fixed,0
KL,electricity,solar,PV_storage,2080,OM-fixed,0
KL,electricity,solar,PV_storage,2085,OM-fixed,0
KL,electricity,solar,PV_storage,2090,OM-fixed,0
KL,electricity,solar,PV_storage,2095,OM-fixed,0
KL,electricity,solar,PV_storage,2100,OM-fixed,0
MH,electricity,solar,PV_storage,1975,OM-fixed,0
MH,electricity,solar,PV_storage,1990,OM-fixed,0
MH,electricity,solar,PV_storage,2005,OM-fixed,0
MH,electricity,solar,PV_storage,2010,OM-fixed,0
MH,electricity,solar,PV_storage,2015,OM-fixed,0
MH,electricity,solar,PV_storage,2020,OM-fixed,0
MH,electricity,solar,PV_storage,2025,OM-fixed,0
MH,electricity,solar,PV_storage,2030,OM-fixed,0
MH,electricity,solar,PV_storage,2035,OM-fixed,0
MH,electricity,solar,PV_storage,2040,OM-fixed,0
MH,electricity,solar,PV_storage,2045,OM-fixed,0
MH,electricity,solar,PV_storage,2050,OM-fixed,0
MH,electricity,solar,PV_storage,2055,OM-fixed,0
MH,electricity,solar,PV_storage,2060,OM-fixed,0
MH,electricity,solar,PV_storage,2065,OM-fixed,0
MH,electricity,solar,PV_storage,2070,OM-fixed,0
MH,electricity,solar,PV_storage,2075,OM-fixed,0
MH,electricity,solar,PV_storage,2080,OM-fixed,0
MH,electricity,solar,PV_storage,2085,OM-fixed,0
MH,electricity,solar,PV_storage,2090,OM-fixed,0
MH,electricity,solar,PV_storage,2095,OM-fixed,0
MH,electricity,solar,PV_storage,2100,OM-fixed,0
ML,electricity,solar,PV_storage,1975,OM-fixed,0
