INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
JH,electricity,solar,PV,2040,capital,84,0.1947
JK,electricity,solar,PV,2040,capital,84,0.09
KA,electricity,solar,PV,2040,capital,84,0.1947
KL,electricity,solar,PV,2040,capital,84,0.1947
LA,electricity,solar,PV,2040,capital,84,0.09
LD,electricity,solar,PV,2040,capital,84,0.1947
MH,electricity,solar,PV,2040,capital,84,0.1947
ML,electricity,solar,PV,2040,capital,84,0.1947
MN,electricity,solar,PV,2040,capital,84,0.1947
MP,electricity,solar,PV,2040,capital,84,0.1947
MZ,electricity,solar,PV,2040,capital,84,0.1947
NL,electricity,solar,PV,2040,capital,84,0.1947
OD,electricity,solar,PV,2040,capital,84,0.1947
PB,electricity,solar,PV,2040,capital,84,0.09
PC,electricity,solar,PV,2040,capital,84,0.1947
RJ,electricity,solar,PV,2040,capital,84,0.09
SK,electricity,solar,PV,2040,capital,84,0.1947
TN,electricity,solar,PV,2040,capital,84,0.1947
TR,electricity,solar,PV,2040,capital,84,0.1947
TS,electricity,solar,PV,2040,capital,84,0.1947
UK,electricity,solar,PV,2040,capital,84,0.09
UP,electricity,solar,PV,2040,capital,84,0.09
WB,electricity,solar,PV,2040,capital,84,0.1947
AN,electricity,solar,PV,2045,capital,71,0.2265
AP,electricity,solar,PV,2045,capital,71,0.2265
AR,electricity,solar,PV,2045,capital,71,0.2265
AS,electricity,solar,PV,2045,capital,71,0.2265
BR,electricity,solar,PV,2045,capital,71,0.2265
CG,electricity,solar,PV,2045,capital,71,0.2265
CH,electricity,solar,PV,2045,capital,71,0.105
DD,electricity,solar,PV,2045,capital,71,0.2265
DL,electricity,solar,PV,2045,capital,71,0.105
DN,electricity,solar,PV,2045,capital,71,0.2265
GA,electricity,solar,PV,2045,capital,71,0.2265
GJ,electricity,solar,PV,2045,capital,71,0.2265
HP,electricity,solar,PV,2045,capital,71,0.105
HR,electricity,solar,PV,2045,capital,71,0.105
JH,electricity,solar,PV,2045,capital,71,0.2265
JK,electricity,solar,PV,2045,capital,71,0.105
KA,electricity,solar,PV,2045,capital,71,0.2265
KL,electricity,solar,PV,2045,capital,71,0.2265
LA,electricity,solar,PV,2045,capital,71,0.105
LD,electricity,solar,PV,2045,capital,71,0.2265
MH,electricity,solar,PV,2045,capital,71,0.2265
ML,electricity,solar,PV,2045,capital,71,0.2265
MN,electricity,solar,PV,2045,capital,71,0.2265
MP,electricity,solar,PV,2045,capital,71,0.2265
MZ,electricity,solar,PV,2045,capital,71,0.2265
NL,electricity,solar,PV,2045,capital,71,0.2265
OD,electricity,solar,PV,2045,capital,71,0.2265
PB,electricity,solar,PV,2045,capital,71,0.105
PC,electricity,solar,PV,2045,capital,71,0.2265
RJ,electricity,solar,PV,2045,capital,71,0.105
SK,electricity,solar,PV,2045,capital,71,0.2265
TN,electricity,solar,PV,2045,capital,71,0.2265
TR,electricity,solar,PV,2045,capital,71,0.2265
TS,electricity,solar,PV,2045,capital,71,0.2265
UK,electricity,solar,PV,2045,capital,71,0.105
UP,electricity,solar,PV,2045,capital,71,0.105
WB,electricity,solar,PV,2045,capital,71,0.2265
AN,electricity,solar,PV,2050,capital,60,0.262
AP,electricity,solar,PV,2050,capital,60,0.262
AR,electricity,solar,PV,2050,capital,60,0.262
AS,electricity,solar,PV,2050,capital,60,0.262
BR,electricity,solar,PV,2050,capital,60,0.262
CG,electricity,solar,PV,2050,capital,60,0.262
CH,electricity,solar,PV,2050,capital,60,0.14
DD,electricity,solar,PV,2050,capital,60,0.262
DL,electricity,solar,PV,2050,capital,60,0.14
DN,electricity,solar,PV,2050,capital,60,0.262
GA,electricity,solar,PV,2050,capital,60,0.262
GJ,electricity,solar,PV,2050,capital,60,0.262
HP,electricity,solar,PV,2050,capital,60,0.14
HR,electricity,solar,PV,2050,capital,60,0.14
JH,electricity,solar,PV,2050,capital,60,0.262
JK,electricity,solar,PV,2050,capital,60,0.14
KA,electricity,solar,PV,2050,capital,60,0.262
KL,electricity,solar,PV,2050,capital,60,0.262
LA,electricity,solar,PV,2050,capital,60,0.14
LD,electricity,solar,PV,2050,capital,60,0.262
MH,electricity,solar,PV,2050,capital,60,0.262
ML,electricity,solar,PV,2050,capital,60,0.262
MN,electricity,solar,PV,2050,capital,60,0.262
MP,electricity,solar,PV,2050,capital,60,0.262
MZ,electricity,solar,PV,2050,capital,60,0.262
NL,electricity,solar,PV,2050,capital,60,0.262
OD,electricity,solar,PV,2050,capital,60,0.262
PB,electricity,solar,PV,2050,capital,60,0.14
PC,electricity,solar,PV,2050,capital,60,0.262
RJ,electricity,solar,PV,2050,capital,60,0.14
SK,electricity,solar,PV,2050,capital,60,0.262
TN,electricity,solar,PV,2050,capital,60,0.262
TR,electricity,solar,PV,2050,capital,60,0.262
TS,electricity,solar,PV,2050,capital,60,0.262
UK,electricity,solar,PV,2050,capital,60,0.14
UP,electricity,solar,PV,2050,capital,60,0.14
WB,electricity,solar,PV,2050,capital,60,0.262
AN,electricity,solar,PV,2055,capital,60,0.2537
AP,electricity,solar,PV,2055,capital,60,0.2537
AR,electricity,solar,PV,2055,capital,60,0.2537
AS,electricity,solar,PV,2055,capital,60,0.2537
BR,electricity,solar,PV,2055,capital,60,0.2537
CG,electricity,solar,PV,2055,capital,60,0.2537
CH,electricity,solar,PV,2055,capital,60,0.145
DD,electricity,solar,PV,2055,capital,60,0.2537
DL,electricity,solar,PV,2055,capital,60,0.145
DN,electricity,solar,PV,2055,capital,60,0.2537
GA,electricity,solar,PV,2055,capital,60,0.2537
GJ,electricity,solar,PV,2055,capital,60,0.2537
HP,electricity,solar,PV,2055,capital,60,0.145
HR,electricity,solar,PV,2055,capital,60,0.145
JH,electricity,solar,PV,2055,capital,60,0.2537
JK,electricity,solar,PV,2055,capital,60,0.145
KA,electricity,solar,PV,2055,capital,60,0.2537
KL,electricity,solar,PV,2055,capital,60,0.2537
LA,electricity,solar,PV,2055,capital,60,0.145
LD,electricity,solar,PV,2055,capital,60,0.2537
MH,electricity,solar,PV,2055,capital,60,0.2537
ML,electricity,solar,PV,2055,capital,60,0.2537
MN,electricity,solar,PV,2055,capital,60,0.2537
MP,electricity,solar,PV,2055,capital,60,0.2537
MZ,electricity,solar,PV,2055,capital,60,0.2537
NL,electricity,solar,PV,2055,capital,60,0.2537
OD,electricity,solar,PV,2055,capital,60,0.2537
PB,electricity,solar,PV,2055,capital,60,0.145
PC,electricity,solar,PV,2055,capital,60,0.2537
RJ,electricity,solar,PV,2055,capital,60,0.145
SK,electricity,solar,PV,2055,capital,60,0.2537
TN,electricity,solar,PV,2055,capital,60,0.2537
TR,electricity,solar,PV,2055,capital,60,0.2537
TS,electricity,solar,PV,2055,capital,60,0.2537
UK,electricity,solar,PV,2055,capital,60,0.145
UP,electricity,solar,PV,2055,capital,60,0.145
WB,electricity,solar,PV,2055,capital,60,0.2537
AN,electricity,solar,PV,2060,capital,60,0.2566
AP,electricity,solar,PV,2060,capital,60,0.2566
AR,electricity,solar,PV,2060,capital,60,0.2566
AS,electricity,solar,PV,2060,capital,60,0.2566
BR,electricity,solar,PV,2060,capital,60,0.2566
CG,electricity,solar,PV,2060,capital,60,0.2566
CH,electricity,solar,PV,2060,capital,60,0.145
DD,electricity,solar,PV,2060,capital,60,0.2566
DL,electricity,solar,PV,2060,capital,60,0.145
DN,electricity,solar,PV,2060,capital,60,0.2566
GA,electricity,solar,PV,2060,capital,60,0.2566
GJ,electricity,solar,PV,2060,capital,60,0.2566
HP,electricity,solar,PV,2060,capital,60,0.145
HR,electricity,solar,PV,2060,capital,60,0.145
JH,electricity,solar,PV,2060,capital,60,0.2566
JK,electricity,solar,PV,2060,capital,60,0.145
KA,electricity,solar,PV,2060,capital,60,0.2566
KL,electricity,solar,PV,2060,capital,60,0.2566
LA,electricity,solar,PV,2060,capital,60,0.145
LD,electricity,solar,PV,2060,capital,60,0.2566
MH,electricity,solar,PV,2060,capital,60,0.2566
ML,electricity,solar,PV,2060,capital,60,0.2566
MN,electricity,solar,PV,2060,capital,60,0.2566
MP,electricity,solar,PV,2060,capital,60,0.2566
MZ,electricity,solar,PV,2060,capital,60,0.2566
NL,electricity,solar,PV,2060,capital,60,0.2566
OD,electricity,solar,PV,2060,capital,60,0.2566
PB,electricity,solar,PV,2060,capital,60,0.145
PC,electricity,solar,PV,2060,capital,60,0.2566
RJ,electricity,solar,PV,2060,capital,60,0.145
SK,electricity,solar,PV,2060,capital,60,0.2566
TN,electricity,solar,PV,2060,capital,60,0.2566
TR,electricity,solar,PV,2060,capital,60,0.2566
TS,electricity,solar,PV,2060,capital,60,0.2566
UK,electricity,solar,PV,2060,capital,60,0.145
UP,electricity,solar,PV,2060,capital,60,0.145
WB,electricity,solar,PV,2060,capital,60,0.2566
AN,electricity,solar,PV,2065,capital,60,0.248
AP,electricity,solar,PV,2065,capital,60,0.248
AR,electricity,solar,PV,2065,capital,60,0.248
AS,electricity,solar,PV,2065,capital,60,0.248
BR,electricity,solar,PV,2065,capital,60,0.248
CG,electricity,solar,PV,2065,capital,60,0.248
CH,electricity,solar,PV,2065,capital,60,0.145
DD,electricity,solar,PV,2065,capital,60,0.248
DL,electricity,solar,PV,2065,capital,60,0.145
DN,electricity,solar,PV,2065,capital,60,0.248
GA,electricity,solar,PV,2065,capital,60,0.248
GJ,electricity,solar,PV,2065,capital,60,0.248
HP,electricity,solar,PV,2065,capital,60,0.145
HR,electricity,solar,PV,2065,capital,60,0.145
JH,electricity,solar,PV,2065,capital,60,0.248
JK,electricity,solar,PV,2065,capital,60,0.145
KA,electricity,solar,PV,2065,capital,60,0.248
KL,electricity,solar,PV,2065,capital,60,0.248
LA,electricity,solar,PV,2065,capital,60,0.145
LD,electricity,solar,PV,2065,capital,60,0.248
MH,electricity,solar,PV,2065,capital,60,0.248
ML,electricity,solar,PV,2065,capital,60,0.248
MN,electricity,solar,PV,2065,capital,60,0.248
MP,electricity,solar,PV,2065,capital,60,0.248
MZ,electricity,solar,PV,2065,capital,60,0.248
NL,electricity,solar,PV,2065,capital,60,0.248
OD,electricity,solar,PV,2065,capital,60,0.248
PB,electricity,solar,PV,2065,capital,60,0.145
PC,electricity,solar,PV,2065,capital,60,0.248
RJ,electricity,solar,PV,2065,capital,60,0.145
SK,electricity,solar,PV,2065,capital,60,0.248
TN,electricity,solar,PV,2065,capital,60,0.248
TR,electricity,solar,PV,2065,capital,60,0.248
TS,electricity,solar,PV,2065,capital,60,0.248
UK,electricity,solar,PV,2065,capital,60,0.145
UP,electricity,solar,PV,2065,capital,60,0.145
WB,electricity,solar,PV,2065,capital,60,0.248
AN,electricity,solar,PV,2070,capital,60,0.2497
AP,electricity,solar,PV,2070,capital,60,0.2497
AR,electricity,solar,PV,2070,capital,60,0.2497
AS,electricity,solar,PV,2070,capital,60,0.2497
BR,electricity,solar,PV,2070,capital,60,0.2497
CG,electricity,solar,PV,2070,capital,60,0.2497
CH,electricity,solar,PV,2070,capital,60,0.155
DD,electricity,solar,PV,2070,capital,60,0.2497
DL,electricity,solar,PV,2070,capital,60,0.155
DN,electricity,solar,PV,2070,capital,60,0.2497
GA,electricity,solar,PV,2070,capital,60,0.2497
GJ,electricity,solar,PV,2070,capital,60,0.2497
HP,electricity,solar,PV,2070,capital,60,0.155
HR,electricity,solar,PV,2070,capital,60,0.155
JH,electricity,solar,PV,2070,capital,60,0.2497
JK,electricity,solar,PV,2070,capital,60,0.155
KA,electricity,solar,PV,2070,capital,60,0.2497
KL,electricity,solar,PV,2070,capital,60,0.2497
LA,electricity,solar,PV,2070,capital,60,0.155
LD,electricity,solar,PV,2070,capital,60,0.2497
MH,electricity,solar,PV,2070,capital,60,0.2497
ML,electricity,solar,PV,2070,capital,60,0.2497
MN,electricity,solar,PV,2070,capital,60,0.2497
MP,electricity,solar,PV,2070,capital,60,0.2497
MZ,electricity,solar,PV,2070,capital,60,0.2497
NL,electricity,solar,PV,2070,capital,60,0.2497
OD,electricity,solar,PV,2070,capital,60,0.2497
PB,electricity,solar,PV,2070,capital,60,0.155
PC,electricity,solar,PV,2070,capital,60,0.2497
RJ,electricity,solar,PV,2070,capital,60,0.155
SK,electricity,solar,PV,2070,capital,60,0.2497
TN,electricity,solar,PV,2070,capital,60,0.2497
TR,electricity,solar,PV,2070,capital,60,0.2497
TS,electricity,solar,PV,2070,capital,60,0.2497
UK,electricity,solar,PV,2070,capital,60,0.155
UP,electricity,solar,PV,2070,capital,60,0.155
WB,electricity,solar,PV,2070,capital,60,0.2497
AN,electricity,solar,PV,2075,capital,60,0.2407
AP,electricity,solar,PV,2075,capital,60,0.2407
AR,electricity,solar,PV,2075,capital,60,0.2407
AS,electricity,solar,PV,2075,capital,60,0.2407
BR,electricity,solar,PV,2075,capital,60,0.2407
CG,electricity,solar,PV,2075,capital,60,0.2407
CH,electricity,solar,PV,2075,capital,60,0.2407
DD,electricity,solar,PV,2075,capital,60,0.2407
DL,electricity,solar,PV,2075,capital,60,0.2407
DN,electricity,solar,PV,2075,capital,60,0.2407
GA,electricity,solar,PV,2075,capital,60,0.2407
GJ,electricity,solar,PV,2075,capital,60,0.2407
HP,electricity,solar,PV,2075,capital,60,0.2407
HR,electricity,solar,PV,2075,capital,60,0.2407
JH,electricity,solar,PV,2075,capital,60,0.2407
JK,electricity,solar,PV,2075,capital,60,0.2407
KA,electricity,solar,PV,2075,capital,60,0.2407
KL,electricity,solar,PV,2075,capital,60,0.2407
LA,electricity,solar,PV,2075,capital,60,0.2407
LD,electricity,solar,PV,2075,capital,60,0.2407
MH,electricity,solar,PV,2075,capital,60,0.2407
ML,electricity,solar,PV,2075,capital,60,0.2407
MN,electricity,solar,PV,2075,capital,60,0.2407
MP,electricity,solar,PV,2075,capital,60,0.2407
MZ,electricity,solar,PV,2075,capital,60,0.2407
NL,electricity,solar,PV,2075,capital,60,0.2407
OD,electricity,solar,PV,2075,capital,60,0.2407
PB,electricity,solar,PV,2075,capital,60,0.2407
PC,electricity,solar,PV,2075,capital,60,0.2407
RJ,electricity,solar,PV,2075,capital,60,0.2407
SK,electricity,solar,PV,2075,capital,60,0.2407
TN,electricity,solar,PV,2075,capital,60,0.2407
TR,electricity,solar,PV,2075,capital,60,0.2407
TS,electricity,solar,PV,2075,capital,60,0.2407
UK,electricity,solar,PV,2075,capital,60,0.2407
UP,electricity,solar,PV,2075,capital,60,0.2407
WB,electricity,solar,PV,2075,capital,60,0.2407
AN,electricity,solar,PV,2080,capital,60,0.2316
AP,electricity,solar,PV,2080,capital,60,0.2316
AR,electricity,solar,PV,2080,capital,60,0.2316
AS,electricity,solar,PV,2080,capital,60,0.2316
BR,electricity,solar,PV,2080,capital,60,0.2316
CG,electricity,solar,PV,2080,capital,60,0.2316
CH,electricity,solar,PV,2080,capital,60,0.2316
DD,electricity,solar,PV,2080,capital,60,0.2316
DL,electricity,solar,PV,2080,capital,60,0.2316
DN,electricity,solar,PV,2080,capital,60,0.2316
GA,electricity,solar,PV,2080,capital,60,0.2316
GJ,electricity,solar,PV,2080,capital,60,0.2316
HP,electricity,solar,PV,2080,capital,60,0.2316
HR,electricity,solar,PV,2080,capital,60,0.2316
JH,electricity,solar,PV,2080,capital,60,0.2316
JK,electricity,solar,PV,2080,capital,60,0.2316
KA,electricity,solar,PV,2080,capital,60,0.2316
KL,electricity,solar,PV,2080,capital,60,0.2316
LA,electricity,solar,PV,2080,capital,60,0.2316
LD,electricity,solar,PV,2080,capital,60,0.2316
MH,electricity,solar,PV,2080,capital,60,0.2316
ML,electricity,solar,PV,2080,capital,60,0.2316
MN,electricity,solar,PV,2080,capital,60,0.2316
MP,electricity,solar,PV,2080,capital,60,0.2316
MZ,electricity,solar,PV,2080,capital,60,0.2316
NL,electricity,solar,PV,2080,capital,60,0.2316
OD,electricity,solar,PV,2080,capital,60,0.2316
PB,electricity,solar,PV,2080,capital,60,0.2316
PC,electricity,solar,PV,2080,capital,60,0.2316
RJ,electricity,solar,PV,2080,capital,60,0.2316
SK,electricity,solar,PV,2080,capital,60,0.2316
TN,electricity,solar,PV,2080,capital,60,0.2316
TR,electricity,solar,PV,2080,capital,60,0.2316
TS,electricity,solar,PV,2080,capital,60,0.2316
UK,electricity,solar,PV,2080,capital,60,0.2316
UP,electricity,solar,PV,2080,capital,60,0.2316
WB,electricity,solar,PV,2080,capital,60,0.2316
AN,electricity,solar,PV,2085,capital,60,0.2319
AP,electricity,solar,PV,2085,capital,60,0.2319
AR,electricity,solar,PV,2085,capital,60,0.2319
AS,electricity,solar,PV,2085,capital,60,0.2319
BR,electricity,solar,PV,2085,capital,60,0.2319
CG,electricity,solar,PV,2085,capital,60,0.2319
CH,electricity,solar,PV,2085,capital,60,0.2319
DD,electricity,solar,PV,2085,capital,60,0.2319
DL,electricity,solar,PV,2085,capital,60,0.2319
DN,electricity,solar,PV,2085,capital,60,0.2319
GA,electricity,solar,PV,2085,capital,60,0.2319
GJ,electricity,solar,PV,2085,capital,60,0.2319
HP,electricity,solar,PV,2085,capital,60,0.2319
HR,electricity,solar,PV,2085,capital,60,0.2319
JH,electricity,solar,PV,2085,capital,60,0.2319
JK,electricity,solar,PV,2085,capital,60,0.2319
KA,electricity,solar,PV,2085,capital,60,0.2319
KL,electricity,solar,PV,2085,capital,60,0.2319
LA,electricity,solar,PV,2085,capital,60,0.2319
LD,electricity,solar,PV,2085,capital,60,0.2319
MH,electricity,solar,PV,2085,capital,60,0.2319
ML,electricity,solar,PV,2085,capital,60,0.2319
MN,electricity,solar,PV,2085,capital,60,0.2319
MP,electricity,solar,PV,2085,capital,60,0.2319
MZ,electricity,solar,PV,2085,capital,60,0.2319
NL,electricity,solar,PV,2085,capital,60,0.2319
OD,electricity,solar,PV,2085,capital,60,0.2319
PB,electricity,solar,PV,2085,capital,60,0.2319
PC,electricity,solar,PV,2085,capital,60,0.2319
RJ,electricity,solar,PV,2085,capital,60,0.2319
SK,electricity,solar,PV,2085,capital,60,0.2319
TN,electricity,solar,PV,2085,capital,60,0.2319
TR,electricity,solar,PV,2085,capital,60,0.2319
TS,electricity,solar,PV,2085,capital,60,0.2319
UK,electricity,solar,PV,2085,capital,60,0.2319
UP,electricity,solar,PV,2085,capital,60,0.2319
WB,electricity,solar,PV,2085,capital,60,0.2319
AN,electricity,solar,PV,2090,capital,60,0.2225
AP,electricity,solar,PV,2090,capital,60,0.2225
AR,electricity,solar,PV,2090,capital,60,0.2225
AS,electricity,solar,PV,2090,capital,60,0.2225
BR,electricity,solar,PV,2090,capital,60,0.2225
CG,electricity,solar,PV,2090,capital,60,0.2225
CH,electricity,solar,PV,2090,capital,60,0.2225
DD,electricity,solar,PV,2090,capital,60,0.2225
DL,electricity,solar,PV,2090,capital,60,0.2225
DN,electricity,solar,PV,2090,capital,60,0.2225
GA,electricity,solar,PV,2090,capital,60,0.2225
GJ,electricity,solar,PV,2090,capital,60,0.2225
HP,electricity,solar,PV,2090,capital,60,0.2225
HR,electricity,solar,PV,2090,capital,60,0.2225
JH,electricity,solar,PV,2090,capital,60,0.2225
JK,electricity,solar,PV,2090,capital,60,0.2225
KA,electricity,solar,PV,2090,capital,60,0.2225
KL,electricity,solar,PV,2090,capital,60,0.2225
LA,electricity,solar,PV,2090,capital,60,0.2225
LD,electricity,solar,PV,2090,capital,60,0.2225
MH,electricity,solar,PV,2090,capital,60,0.2225
ML,electricity,solar,PV,2090,capital,60,0.2225
MN,electricity,solar,PV,2090,capital,60,0.2225
MP,electricity,solar,PV,2090,capital,60,0.2225
MZ,electricity,solar,PV,2090,capital,60,0.2225
NL,electricity,solar,PV,2090,capital,60,0.2225
OD,electricity,solar,PV,2090,capital,60,0.2225
PB,electricity,solar,PV,2090,capital,60,0.2225
PC,electricity,solar,PV,2090,capital,60,0.2225
RJ,electricity,solar,PV,2090,capital,60,0.2225
SK,electricity,solar,PV,2090,capital,60,0.2225
TN,electricity,solar,PV,2090,capital,60,0.2225
TR,electricity,solar,PV,2090,capital,60,0.2225
TS,electricity,solar,PV,2090,capital,60,0.2225
UK,electricity,solar,PV,2090,capital,60,0.2225
UP,electricity,solar,PV,2090,capital,60,0.2225
WB,electricity,solar,PV,2090,capital,60,0.2225
AN,electricity,solar,PV,2095,capital,60,0.2131
AP,electricity,solar,PV,2095,capital,60,0.2131
AR,electricity,solar,PV,2095,capital,60,0.2131
AS,electricity,solar,PV,2095,capital,60,0.2131
BR,electricity,solar,PV,2095,capital,60,0.2131
CG,electricity,solar,PV,2095,capital,60,0.2131
CH,electricity,solar,PV,2095,capital,60,0.2131
DD,electricity,solar,PV,2095,capital,60,0.2131
DL,electricity,solar,PV,2095,capital,60,0.2131
DN,electricity,solar,PV,2095,capital,60,0.2131
GA,electricity,solar,PV,2095,capital,60,0.2131
GJ,electricity,solar,PV,2095,capital,60,0.2131
HP,electricity,solar,PV,2095,capital,60,0.2131
HR,electricity,solar,PV,2095,capital,60,0.2131
JH,electricity,solar,PV,2095,capital,60,0.2131
JK,electricity,solar,PV,2095,capital,60,0.2131
KA,electricity,solar,PV,2095,capital,60,0.2131
KL,electricity,solar,PV,2095,capital,60,0.2131
LA,electricity,solar,PV,2095,capital,60,0.2131
LD,electricity,solar,PV,2095,capital,60,0.2131
MH,electricity,solar,PV,2095,capital,60,0.2131
ML,electricity,solar,PV,2095,capital,60,0.2131
MN,electricity,solar,PV,2095,capital,60,0.2131
MP,electricity,solar,PV,2095,capital,60,0.2131
MZ,electricity,solar,PV,2095,capital,60,0.2131
NL,electricity,solar,PV,2095,capital,60,0.2131
OD,electricity,solar,PV,2095,capital,60,0.2131
PB,electricity,solar,PV,2095,capital,60,0.2131
PC,electricity,solar,PV,2095,capital,60,0.2131
RJ,electricity,solar,PV,2095,capital,60,0.2131
SK,electricity,solar,PV,2095,capital,60,0.2131
TN,electricity,solar,PV,2095,capital,60,0.2131
TR,electricity,solar,PV,2095,capital,60,0.2131
TS,electricity,solar,PV,2095,capital,60,0.2131
UK,electricity,solar,PV,2095,capital,60,0.2131
UP,electricity,solar,PV,2095,capital,60,0.2131
WB,electricity,solar,PV,2095,capital,60,0.2131
AN,electricity,solar,PV,2100,capital,60,0.2037
AP,electricity,solar,PV,2100,capital,60,0.2037
AR,electricity,solar,PV,2100,capital,60,0.2037
AS,electricity,solar,PV,2100,capital,60,0.2037
BR,electricity,solar,PV,2100,capital,60,0.2037
CG,electricity,solar,PV,2100,capital,60,0.2037
CH,electricity,solar,PV,2100,capital,60,0.2037
DD,electricity,solar,PV,2100,capital,60,0.2037
DL,electricity,solar,PV,2100,capital,60,0.2037
DN,electricity,solar,PV,2100,capital,60,0.2037
GA,electricity,solar,PV,2100,capital,60,0.2037
GJ,electricity,solar,PV,2100,capital,60,0.2037
HP,electricity,solar,PV,2100,capital,60,0.2037
HR,electricity,solar,PV,2100,capital,60,0.2037
JH,electricity,solar,PV,2100,capital,60,0.2037
JK,electricity,solar,PV,2100,capital,60,0.2037
KA,electricity,solar,PV,2100,capital,60,0.2037
KL,electricity,solar,PV,2100,capital,60,0.2037
LA,electricity,solar,PV,2100,capital,60,0.2037
LD,electricity,solar,PV,2100,capital,60,0.2037
MH,electricity,solar,PV,2100,capital,60,0.2037
ML,electricity,solar,PV,2100,capital,60,0.2037
MN,electricity,solar,PV,2100,capital,60,0.2037
MP,electricity,solar,PV,2100,capital,60,0.2037
MZ,electricity,solar,PV,2100,capital,60,0.2037
NL,electricity,solar,PV,2100,capital,60,0.2037
OD,electricity,solar,PV,2100,capital,60,0.2037
PB,electricity,solar,PV,2100,capital,60,0.2037
PC,electricity,solar,PV,2100,capital,60,0.2037
RJ,electricity,solar,PV,2100,capital,60,0.2037
SK,electricity,solar,PV,2100,capital,60,0.2037
TN,electricity,solar,PV,2100,capital,60,0.2037
TR,electricity,solar,PV,2100,capital,60,0.2037
TS,electricity,solar,PV,2100,capital,60,0.2037
UK,electricity,solar,PV,2100,capital,60,0.2037
UP,electricity,solar,PV,2100,capital,60,0.2037
WB,electricity,solar,PV,2100,capital,60,0.2037
